,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],algorithm_params/mean[10],algorithm_params/covariance_matrix_mean[10],algorithm_params/covariance_matrix_variance[10],algorithm_params/mean[11],algorithm_params/covariance_matrix_mean[11],algorithm_params/covariance_matrix_variance[11],algorithm_params/mean[12],algorithm_params/covariance_matrix_mean[12],algorithm_params/covariance_matrix_variance[12],algorithm_params/mean[13],algorithm_params/covariance_matrix_mean[13],algorithm_params/covariance_matrix_variance[13],algorithm_params/mean[14],algorithm_params/covariance_matrix_mean[14],algorithm_params/covariance_matrix_variance[14],algorithm_params/mean[15],algorithm_params/covariance_matrix_mean[15],algorithm_params/covariance_matrix_variance[15],algorithm_params/mean[16],algorithm_params/covariance_matrix_mean[16],algorithm_params/covariance_matrix_variance[16],algorithm_params/mean[17],algorithm_params/covariance_matrix_mean[17],algorithm_params/covariance_matrix_variance[17],algorithm_params/mean[18],algorithm_params/covariance_matrix_mean[18],algorithm_params/covariance_matrix_variance[18],algorithm_params/mean[19],algorithm_params/covariance_matrix_mean[19],algorithm_params/covariance_matrix_variance[19],algorithm_params/mean[20],algorithm_params/covariance_matrix_mean[20],algorithm_params/covariance_matrix_variance[20],algorithm_params/mean[21],algorithm_params/covariance_matrix_mean[21],algorithm_params/covariance_matrix_variance[21],algorithm_params/mean[22],algorithm_params/covariance_matrix_mean[22],algorithm_params/covariance_matrix_variance[22],algorithm_params/mean[23],algorithm_params/covariance_matrix_mean[23],algorithm_params/covariance_matrix_variance[23],algorithm_params/mean[24],algorithm_params/covariance_matrix_mean[24],algorithm_params/covariance_matrix_variance[24],algorithm_params/mean[25],algorithm_params/covariance_matrix_mean[25],algorithm_params/covariance_matrix_variance[25],algorithm_params/mean[26],algorithm_params/covariance_matrix_mean[26],algorithm_params/covariance_matrix_variance[26],algorithm_params/mean[27],algorithm_params/covariance_matrix_mean[27],algorithm_params/covariance_matrix_variance[27],algorithm_params/mean[28],algorithm_params/covariance_matrix_mean[28],algorithm_params/covariance_matrix_variance[28],algorithm_params/mean[29],algorithm_params/covariance_matrix_mean[29],algorithm_params/covariance_matrix_variance[29],eval/mean_reward
0,-0.16560035943984985,0.0333295613527298,0.03226427361369133,-0.14725451171398163,0.03234012797474861,0.03190452605485916,0.07426868379116058,0.03212656080722809,0.032128047198057175,0.034643955528736115,0.03398565202951431,0.031876880675554276,0.29964444041252136,0.03318805247545242,0.031886909157037735,-0.5843440294265747,0.0325360931456089,0.032435014843940735,0.13451150059700012,0.034175027161836624,0.0317947119474411,-0.41697630286216736,0.0331500768661499,0.03221321105957031,-0.8334222435951233,0.034878022968769073,0.031984180212020874,-0.21506242454051971,0.03356347605586052,0.032117512077093124,0.09456091374158859,0.03259413316845894,0.03169645741581917,-0.865014910697937,0.03395679593086243,0.03227648138999939,0.8148984313011169,0.03301550820469856,0.03228006884455681,-0.4008506238460541,0.032299838960170746,0.032272160053253174,0.1729377955198288,0.03281222656369209,0.03225160390138626,0.34010061621665955,0.032965779304504395,0.032306283712387085,0.12961986660957336,0.03269752115011215,0.031818684190511703,0.024021903052926064,0.032362986356019974,0.03207896277308464,-0.2031400054693222,0.03317942097783089,0.031922563910484314,-0.4506738483905792,0.03218747302889824,0.031870339065790176,0.9173241257667542,0.03272678330540657,0.032447803765535355,1.039902925491333,0.032478153705596924,0.032363567501306534,-0.1448596715927124,0.03354930505156517,0.03180636838078499,0.3720918595790863,0.03365357592701912,0.032061126083135605,-0.31945177912712097,0.03227563202381134,0.031633008271455765,0.31640625,0.03434006869792938,0.03257789835333824,-0.3947615623474121,0.03353703022003174,0.032012682408094406,0.1323804259300232,0.03411466255784035,0.03233804553747177,0.18724124133586884,0.03308936953544617,0.0322958268225193,0.2617364525794983,0.032755494117736816,0.032078009098768234,-17.20809555053711
1,-0.225422203540802,0.03327453136444092,0.03209450840950012,0.5622223615646362,0.030749840661883354,0.031719010323286057,-0.3585051894187927,0.032499395310878754,0.031735435128211975,-0.2744666337966919,0.03474033251404762,0.031633466482162476,0.015101442113518715,0.03220222890377045,0.031546834856271744,-1.1820167303085327,0.032452959567308426,0.03272845968604088,-0.6858522891998291,0.03359512984752655,0.03183906152844429,-0.45499491691589355,0.034288085997104645,0.03171366825699806,-1.3956103324890137,0.03486372157931328,0.03218867629766464,0.12297373265028,0.03317711502313614,0.03172934427857399,0.044874876737594604,0.032181914895772934,0.03153444454073906,-0.38571828603744507,0.033263057470321655,0.032503120601177216,0.922203004360199,0.03148360177874565,0.03175567835569382,-0.7834432125091553,0.03130999952554703,0.03184628114104271,-0.155445396900177,0.03313823044300079,0.03174906596541405,0.2829520106315613,0.03310215473175049,0.032050300389528275,-0.05120381340384483,0.031570758670568466,0.03134486451745033,-0.11824162304401398,0.031671226024627686,0.031767506152391434,0.0623340830206871,0.033607665449380875,0.03194241225719452,-0.11728926748037338,0.03229808434844017,0.03192252293229103,1.1905651092529297,0.03293002396821976,0.03264780342578888,1.3449660539627075,0.03195486217737198,0.03225573152303696,0.31745314598083496,0.03366100788116455,0.032079193741083145,0.14386200904846191,0.034229766577482224,0.03209666535258293,-0.5129558444023132,0.03314153105020523,0.03160325437784195,0.4062330722808838,0.034592024981975555,0.03178011626005173,-1.0230672359466553,0.033279288560152054,0.03230183944106102,-0.5962616205215454,0.0336042158305645,0.03216499090194702,0.7779365181922913,0.03234080225229263,0.032385651022195816,1.1991262435913086,0.032272253185510635,0.0322151742875576,-20.67446517944336
2,0.19299738109111786,0.03253414109349251,0.03195497766137123,0.6995915174484253,0.029356643557548523,0.031501296907663345,-0.2703040838241577,0.033376287668943405,0.03155725449323654,-0.05915461480617523,0.035994209349155426,0.03090476617217064,0.13086846470832825,0.031298935413360596,0.03097231313586235,-0.8310768604278564,0.03287084400653839,0.032780542969703674,-0.5878309011459351,0.033720456063747406,0.03204893693327904,-1.0757007598876953,0.033513691276311874,0.031576983630657196,-1.9077421426773071,0.03314324468374252,0.031775686889886856,0.40717941522598267,0.033631276339292526,0.03150751814246178,0.14092472195625305,0.03166705742478371,0.03100227750837803,-0.6006091833114624,0.03282959386706352,0.03216288983821869,0.2418893575668335,0.030338868498802185,0.031580470502376556,-0.977205753326416,0.0308382585644722,0.03166421875357628,0.09269559383392334,0.03261708840727806,0.031395573168992996,0.4905742108821869,0.0333365797996521,0.032096248120069504,-0.17858675122261047,0.03156837821006775,0.031421735882759094,0.7845333814620972,0.03117498755455017,0.03195219114422798,0.4556622803211212,0.03346680849790573,0.03199845552444458,-0.18309727311134338,0.03275849670171738,0.03209711238741875,0.2658514976501465,0.032343942672014236,0.03296222537755966,1.7547663450241089,0.032009515911340714,0.03243386745452881,0.20096617937088013,0.032606400549411774,0.031809523701667786,-0.11374013125896454,0.03415699675679207,0.03208519518375397,-0.8491089344024658,0.03265560418367386,0.03147509694099426,0.47834140062332153,0.035726502537727356,0.03150457516312599,-1.3306772708892822,0.03317740932106972,0.03230558708310127,0.06110823154449463,0.033444151282310486,0.03252971172332764,1.2579565048217773,0.03215187415480614,0.03275202959775925,0.3391624987125397,0.032881006598472595,0.03199957683682442,-18.890350341796875
3,0.4934879243373871,0.032201074063777924,0.032183364033699036,1.1584995985031128,0.028473807498812675,0.03139814734458923,-0.08650236576795578,0.03399831801652908,0.031511545181274414,0.44170820713043213,0.03689105063676834,0.030665544793009758,0.04250475764274597,0.0304617527872324,0.030962614342570305,-1.2524728775024414,0.03114563785493374,0.03235916793346405,-0.8292312622070312,0.03283079341053963,0.032087355852127075,-0.9560083746910095,0.03266986832022667,0.031574662774801254,-1.9004096984863281,0.03280676156282425,0.031963832676410675,0.3872491121292114,0.03426586091518402,0.031223351135849953,0.492263525724411,0.032174184918403625,0.031045660376548767,-0.435106098651886,0.03375185281038284,0.03197954222559929,-0.2128211110830307,0.029612962156534195,0.03143610432744026,-1.392940878868103,0.029461491852998734,0.03154449164867401,0.2448459267616272,0.033244095742702484,0.031371600925922394,0.41007572412490845,0.03199154511094093,0.03188132494688034,0.16422225534915924,0.030583245679736137,0.03137052804231644,0.28183332085609436,0.03198857232928276,0.031713780015707016,1.0854461193084717,0.033262427896261215,0.03199220821261406,-0.3700965642929077,0.03247901797294617,0.031898848712444305,0.6523759961128235,0.03306350111961365,0.03293224796652794,1.2776844501495361,0.032076407223939896,0.03269526734948158,-0.5813479423522949,0.03195216879248619,0.0320759080350399,-0.37492257356643677,0.03172367066144943,0.03120107389986515,-1.1162759065628052,0.03402624651789665,0.03095052018761635,0.7541183829307556,0.03582599759101868,0.03154357895255089,-1.409960150718689,0.033098772168159485,0.03248177468776703,0.8829102516174316,0.03377416357398033,0.032816313207149506,1.6104563474655151,0.03151994198560715,0.03297857567667961,1.175627589225769,0.032290760427713394,0.032005783170461655,-19.30954933166504
4,1.19301176071167,0.032977037131786346,0.03245559707283974,0.7514868974685669,0.028396636247634888,0.031287819147109985,0.41527462005615234,0.034528523683547974,0.03148148953914642,0.17678624391555786,0.036503687500953674,0.03032216988503933,-0.032177235931158066,0.03032076358795166,0.030927376821637154,-0.5960767269134521,0.031854212284088135,0.0323023684322834,-1.291452407836914,0.03263489156961441,0.03221378102898598,-1.1007380485534668,0.03263029456138611,0.031338196247816086,-1.5760759115219116,0.03263883292675018,0.031648170202970505,0.9327458143234253,0.035032499581575394,0.03137765824794769,1.0172803401947021,0.03304604813456535,0.030270611867308617,-0.04309021309018135,0.03368503227829933,0.031822700053453445,-0.3634311556816101,0.02969042770564556,0.031393375247716904,-1.6418061256408691,0.028887737542390823,0.03161298856139183,0.6636040806770325,0.03363611176609993,0.03118843585252762,1.1003210544586182,0.03267599269747734,0.031776707619428635,0.6187915802001953,0.031173521652817726,0.031149938702583313,-0.6113685369491577,0.030605752021074295,0.03128349035978317,1.2503979206085205,0.03376505896449089,0.0320390909910202,-0.2705998122692108,0.03183603659272194,0.03150152042508125,1.2383393049240112,0.033691830933094025,0.03314981609582901,1.1809443235397339,0.03198171779513359,0.032629165798425674,-0.7629690766334534,0.030792029574513435,0.03159795701503754,-0.6118074655532837,0.031297702342271805,0.031175874173641205,-0.9938391447067261,0.03391864895820618,0.03118489868938923,0.6535975933074951,0.03600850701332092,0.03142336383461952,-0.8532274961471558,0.033607952296733856,0.032353632152080536,0.8367085456848145,0.03400903567671776,0.03238802030682564,1.5783482789993286,0.03206672891974449,0.033139195293188095,1.6930344104766846,0.03317967802286148,0.032268133014440536,-20.944528579711914
5,0.8271048069000244,0.032622192054986954,0.032355308532714844,0.9499561786651611,0.027415409684181213,0.031206099316477776,0.37665578722953796,0.035739678889513016,0.030725307762622833,0.7453046441078186,0.037180837243795395,0.030360769480466843,0.4388178288936615,0.028845587745308876,0.030045850202441216,-0.981759250164032,0.03105209581553936,0.0322607085108757,-1.3679559230804443,0.03312668949365616,0.03220359981060028,-1.0366508960723877,0.03160101920366287,0.031170006841421127,-1.0570319890975952,0.03272825852036476,0.03177354112267494,1.2323578596115112,0.0352119579911232,0.03156518563628197,0.6891602873802185,0.032321326434612274,0.030171670019626617,0.14365915954113007,0.032129354774951935,0.031215988099575043,-0.010557376779615879,0.029419757425785065,0.03140844777226448,-1.453191876411438,0.02902085706591606,0.031650152057409286,0.9992429614067078,0.03309984132647514,0.031278517097234726,1.3784197568893433,0.03267795965075493,0.031312499195337296,0.10720537602901459,0.030792629346251488,0.030790427699685097,-0.5457968711853027,0.02971472032368183,0.031235164031386375,0.9080695509910583,0.03438172489404678,0.03194166347384453,-0.14340847730636597,0.03177253156900406,0.03143877536058426,1.1785801649093628,0.033105529844760895,0.03308754414319992,1.3722901344299316,0.032720085233449936,0.0325293242931366,-1.0083507299423218,0.0307601485401392,0.031674034893512726,-1.1020585298538208,0.030378196388483047,0.031175751239061356,-0.7016980051994324,0.03418496251106262,0.03112008422613144,0.5582424402236938,0.03549571335315704,0.031441640108823776,-1.8308262825012207,0.032513245940208435,0.03248715400695801,0.814228892326355,0.0339788980782032,0.03229117766022682,1.2655119895935059,0.03243468701839447,0.032625049352645874,0.9858041405677795,0.03320106863975525,0.03254745900630951,-22.441680908203125
6,1.1079305410385132,0.031157227233052254,0.03207508474588394,0.8649585843086243,0.028157426044344902,0.030463451519608498,0.5428031086921692,0.03636771813035011,0.030761774629354477,0.3460875451564789,0.036619558930397034,0.030362216755747795,-0.5851402282714844,0.027449503540992737,0.030472660437226295,-1.3524950742721558,0.03145667910575867,0.03231066092848778,-1.0664321184158325,0.033350054174661636,0.03234383836388588,-1.0373204946517944,0.030146801844239235,0.031007124111056328,-0.8472736477851868,0.032111041247844696,0.031792789697647095,1.096260666847229,0.034609124064445496,0.031607192009687424,1.3088855743408203,0.03244941309094429,0.0305173359811306,0.4077478051185608,0.03215216100215912,0.03133602812886238,-0.5541908740997314,0.02784024365246296,0.03109198622405529,-1.4209020137786865,0.0280012134462595,0.031641095876693726,1.3116471767425537,0.03201920911669731,0.0309346504509449,1.5856555700302124,0.032044798135757446,0.03153877705335617,-0.18477368354797363,0.030355583876371384,0.030511030927300453,0.013070710934698582,0.029494481161236763,0.03123573772609234,1.48812735080719,0.03362337127327919,0.03205456584692001,-0.05067653954029083,0.03218035772442818,0.031271591782569885,0.4807218611240387,0.03230637311935425,0.03311079740524292,1.5089383125305176,0.031284257769584656,0.03196745738387108,-0.3850095272064209,0.03048430010676384,0.031716033816337585,-1.6461764574050903,0.02888714149594307,0.031495340168476105,-1.0157287120819092,0.03287948668003082,0.03103185072541237,0.3732340335845947,0.035015273839235306,0.031432926654815674,-1.3176915645599365,0.03170238435268402,0.032709889113903046,0.9734585881233215,0.03339744359254837,0.03216254338622093,1.0203232765197754,0.03180299699306488,0.031402215361595154,1.021118402481079,0.03240290284156799,0.032456882297992706,-20.14254379272461
7,1.0011066198349,0.031153028830885887,0.032118018716573715,-0.018511325120925903,0.02867531031370163,0.030475784093141556,0.22758902609348297,0.035367585718631744,0.030606091022491455,0.2555931508541107,0.03637583553791046,0.03001108579337597,-0.829081654548645,0.02711164578795433,0.029935572296380997,-0.6146373748779297,0.031089112162590027,0.03255125880241394,-0.705539882183075,0.0336318202316761,0.031981319189071655,-0.39617350697517395,0.02976207807660103,0.031138073652982712,-1.1044702529907227,0.03131980821490288,0.03154466301202774,0.6953629851341248,0.033866800367832184,0.031556155532598495,1.5320409536361694,0.03347796946763992,0.030632298439741135,0.01901598833501339,0.03127564862370491,0.031512096524238586,-0.4060359299182892,0.027936533093452454,0.031104885041713715,-1.253699541091919,0.02773342840373516,0.0315810963511467,1.4674476385116577,0.031213052570819855,0.030658280476927757,1.064668893814087,0.03188684582710266,0.03172295540571213,-0.38556498289108276,0.029612954705953598,0.030179433524608612,-0.4671326279640198,0.030506234616041183,0.030740132555365562,1.7340476512908936,0.0340668261051178,0.03223302587866783,-0.5418815612792969,0.032339129596948624,0.030960189178586006,0.038412146270275116,0.03145977854728699,0.03296772763133049,1.5838000774383545,0.031209146603941917,0.031923048198223114,0.41787415742874146,0.028931837528944016,0.031211007386446,-1.613531231880188,0.028705928474664688,0.03171798214316368,-0.7460545897483826,0.0327308215200901,0.03082074038684368,0.8699617981910706,0.03568090870976448,0.03162994980812073,-0.8475034236907959,0.03243808448314667,0.0325486920773983,0.620455801486969,0.03305709734559059,0.032327309250831604,1.0574445724487305,0.031858570873737335,0.03124959208071232,1.1795800924301147,0.03144435957074165,0.03255939856171608,-21.610149383544922
8,0.4504476487636566,0.03128933161497116,0.032156798988580704,-0.08174692839384079,0.027869902551174164,0.030128806829452515,-0.6245832443237305,0.036716170608997345,0.030824460089206696,0.4218115508556366,0.036084000021219254,0.029788821935653687,-0.5975418090820312,0.026680035516619682,0.029659682884812355,-1.2780673503875732,0.03216005489230156,0.03229185938835144,-1.0464438199996948,0.03409650921821594,0.031640712171792984,0.0559929721057415,0.028657417744398117,0.03126240149140358,-1.3656466007232666,0.03151916712522507,0.03143468499183655,0.20864583551883698,0.03461562842130661,0.031390104442834854,0.6691190600395203,0.03389456495642662,0.031015880405902863,-0.12667827308177948,0.03154071792960167,0.031653404235839844,-0.10750071704387665,0.02675027586519718,0.031001010909676552,-1.4474518299102783,0.029035702347755432,0.031198162585496902,1.7520569562911987,0.030748482793569565,0.031063446775078773,0.8799095153808594,0.03162428364157677,0.03166576474905014,-0.6944935321807861,0.027806680649518967,0.029089422896504402,0.34108397364616394,0.028283124789595604,0.0311010479927063,1.8283013105392456,0.03381143510341644,0.0324430987238884,-0.4238983392715454,0.031963661313056946,0.03075403906404972,-0.671177864074707,0.03073398768901825,0.032846905291080475,1.2523729801177979,0.03202254697680473,0.03182034566998482,0.7473496198654175,0.02843068540096283,0.03120598942041397,-1.509264349937439,0.02861880697309971,0.03176319599151611,-1.2612217664718628,0.03225252404808998,0.030738189816474915,0.47561269998550415,0.035367924720048904,0.03155999258160591,-0.5084275007247925,0.0326554961502552,0.03281240910291672,1.1715730428695679,0.03175157308578491,0.032595355063676834,0.902740478515625,0.03272920474410057,0.031031381338834763,1.1970515251159668,0.030810577794909477,0.0325075201690197,-19.073448181152344
9,0.6705722808837891,0.03150136396288872,0.03200308606028557,0.4160888195037842,0.028034690767526627,0.030258897691965103,-1.0803989171981812,0.03597908094525337,0.03086492046713829,0.502671480178833,0.03527369350194931,0.028897341340780258,-0.980322003364563,0.025837725028395653,0.02957761101424694,-1.4641755819320679,0.03200184926390648,0.032118573784828186,-1.3024520874023438,0.0335681177675724,0.03189410641789436,-0.27502819895744324,0.02882513776421547,0.031141992658376694,-1.4684792757034302,0.03166958689689636,0.031146137043833733,0.4866945147514343,0.03441625088453293,0.031285643577575684,1.4545912742614746,0.03414594382047653,0.030842574313282967,-0.3214544653892517,0.031220754608511925,0.03145366534590721,0.6008318066596985,0.026847779750823975,0.03095102868974209,-0.9236700534820557,0.02932429127395153,0.03118978999555111,1.482899785041809,0.030341846868395805,0.03093041479587555,1.0565621852874756,0.031058404594659805,0.031575169414281845,-0.9446609020233154,0.027978846803307533,0.02922218292951584,0.8728046417236328,0.028283312916755676,0.031555987894535065,1.697813868522644,0.03392940014600754,0.032414134591817856,-0.7079031467437744,0.032457780092954636,0.03070911392569542,-1.06088387966156,0.030405273661017418,0.033008091151714325,1.0648113489151,0.03222602978348732,0.031770750880241394,1.0943917036056519,0.028799839317798615,0.03126171976327896,-1.0598725080490112,0.02863161638379097,0.031800102442502975,-1.1643949747085571,0.03207561746239662,0.03080490417778492,0.6047689318656921,0.035443153232336044,0.031544387340545654,-0.5751093626022339,0.032645367085933685,0.032598014920949936,1.1390701532363892,0.032185301184654236,0.032499223947525024,0.7209619283676147,0.032385874539613724,0.031061509624123573,0.6131566166877747,0.030849019065499306,0.03281881660223007,-20.22410774230957
