,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],algorithm_params/mean[10],algorithm_params/covariance_matrix_mean[10],algorithm_params/covariance_matrix_variance[10],algorithm_params/mean[11],algorithm_params/covariance_matrix_mean[11],algorithm_params/covariance_matrix_variance[11],algorithm_params/mean[12],algorithm_params/covariance_matrix_mean[12],algorithm_params/covariance_matrix_variance[12],algorithm_params/mean[13],algorithm_params/covariance_matrix_mean[13],algorithm_params/covariance_matrix_variance[13],algorithm_params/mean[14],algorithm_params/covariance_matrix_mean[14],algorithm_params/covariance_matrix_variance[14],algorithm_params/mean[15],algorithm_params/covariance_matrix_mean[15],algorithm_params/covariance_matrix_variance[15],algorithm_params/mean[16],algorithm_params/covariance_matrix_mean[16],algorithm_params/covariance_matrix_variance[16],algorithm_params/mean[17],algorithm_params/covariance_matrix_mean[17],algorithm_params/covariance_matrix_variance[17],algorithm_params/mean[18],algorithm_params/covariance_matrix_mean[18],algorithm_params/covariance_matrix_variance[18],algorithm_params/mean[19],algorithm_params/covariance_matrix_mean[19],algorithm_params/covariance_matrix_variance[19],algorithm_params/mean[20],algorithm_params/covariance_matrix_mean[20],algorithm_params/covariance_matrix_variance[20],algorithm_params/mean[21],algorithm_params/covariance_matrix_mean[21],algorithm_params/covariance_matrix_variance[21],algorithm_params/mean[22],algorithm_params/covariance_matrix_mean[22],algorithm_params/covariance_matrix_variance[22],algorithm_params/mean[23],algorithm_params/covariance_matrix_mean[23],algorithm_params/covariance_matrix_variance[23],algorithm_params/mean[24],algorithm_params/covariance_matrix_mean[24],algorithm_params/covariance_matrix_variance[24],iteration/reward
0,-0.020874781534075737,0.03904402628540993,0.038260430097579956,-0.09696833789348602,0.03782426193356514,0.03882407397031784,0.07390682399272919,0.038908589631319046,0.03811955824494362,-0.0046900915913283825,0.04126715287566185,0.03826601058244705,0.09327833354473114,0.04066624119877815,0.038105353713035583,-0.023278329521417618,0.042279213666915894,0.0382874421775341,0.009077261202037334,0.04059808328747749,0.038221001625061035,0.07275768369436264,0.03821824863553047,0.03826871141791344,0.019435547292232513,0.0384996123611927,0.03804689645767212,-0.029409034177660942,0.03953135758638382,0.03808949887752533,-0.0021776396315544844,0.041147250682115555,0.038228489458560944,0.007188473828136921,0.03901584446430206,0.03828469663858414,-0.02722913585603237,0.036139827221632004,0.0372992567718029,-0.04427233710885048,0.037667691707611084,0.038321029394865036,-0.0643591657280922,0.038551345467567444,0.038267262279987335,0.013306327164173126,0.040095847100019455,0.03828020393848419,0.07608906179666519,0.04076887294650078,0.038541071116924286,-0.08616425096988678,0.04047422111034393,0.03882255032658577,0.03163595125079155,0.041213035583496094,0.03768781200051308,0.08664044737815857,0.0395822711288929,0.03858836740255356,0.08004270493984222,0.041661471128463745,0.03861592337489128,-0.024666085839271545,0.03935704752802849,0.038265734910964966,0.07071293890476227,0.03784618526697159,0.037695202976465225,-0.04675542563199997,0.04083428904414177,0.0382915697991848,-0.014398187398910522,0.041425447911024094,0.03848877549171448,-35.73402404785156
1,-0.03154349327087402,0.0403447151184082,0.038321707397699356,-0.10439188033342361,0.03566162660717964,0.038688551634550095,0.15587633848190308,0.04092063382267952,0.03855818510055542,-0.06454157829284668,0.03757711872458458,0.037462297827005386,0.05884518101811409,0.041048936545848846,0.03791533038020134,0.01432896126061678,0.04221748933196068,0.03838653489947319,0.02438148483633995,0.04138880968093872,0.03840181976556778,0.042575787752866745,0.03679947182536125,0.0382743775844574,0.0263938270509243,0.03815487399697304,0.03772062435746193,-0.05322080850601196,0.04010601341724396,0.0375126451253891,0.06351761519908905,0.03972839191555977,0.03790588304400444,-0.10266885161399841,0.03559940308332443,0.03798815235495567,-0.02033177949488163,0.035816412419080734,0.0370810404419899,-0.055241405963897705,0.03602903336286545,0.0382121242582798,-0.07126468420028687,0.038114842027425766,0.03794381767511368,0.07607057690620422,0.03821960464119911,0.037842173129320145,0.14010995626449585,0.04132869094610214,0.03855366259813309,-0.005490847863256931,0.04163209721446037,0.03840792551636696,0.09916014969348907,0.040093086659908295,0.037715278565883636,0.07710197567939758,0.038946330547332764,0.03886071965098381,0.14520248770713806,0.04072178155183792,0.03834351897239685,0.011685946956276894,0.041185807436704636,0.03769539296627045,0.018856925889849663,0.03692666441202164,0.03769684582948685,-0.020438427105545998,0.04036467522382736,0.038098156452178955,-0.06345052272081375,0.04011969640851021,0.03828607127070427,-34.54132080078125
2,-0.039573732763528824,0.039239488542079926,0.03820371627807617,-0.06085743382573128,0.03571745380759239,0.0390515998005867,0.1749449372291565,0.04200023040175438,0.03871871903538704,-0.09210997074842453,0.03641745075583458,0.03752046823501587,0.05660054087638855,0.04108496010303497,0.037470702081918716,0.013370408676564693,0.042372994124889374,0.03812851384282112,0.0815969780087471,0.04297569766640663,0.03842760995030403,-0.02426609955728054,0.0349435955286026,0.03774741664528847,0.004037719685584307,0.037492573261260986,0.03789593279361725,-0.061438024044036865,0.04066023603081703,0.03662116453051567,0.05523557588458061,0.03920596092939377,0.036975961178541183,-0.1249028816819191,0.03479819372296333,0.03821191191673279,-0.05766643211245537,0.03503510355949402,0.03728824481368065,-0.0597694106400013,0.03649178519845009,0.038083117455244064,-0.06379835307598114,0.03798579052090645,0.037738192826509476,0.15297697484493256,0.04029570519924164,0.038032203912734985,0.14852717518806458,0.04347972944378853,0.03805309161543846,0.05088895931839943,0.04347050562500954,0.03888622671365738,0.1736583709716797,0.04208005592226982,0.03827574849128723,0.06437814235687256,0.03860580176115036,0.03821606561541557,0.2624560296535492,0.04433624446392059,0.03952900320291519,0.11827721446752548,0.043248649686574936,0.03841729089617729,0.050288911908864975,0.03687619790434837,0.03705369681119919,-0.01468532532453537,0.040042854845523834,0.03783281892538071,-0.012228583917021751,0.04041212424635887,0.03810076043009758,-28.932859420776367
3,-1.9424312995397486e-05,0.040683865547180176,0.03809178248047829,-0.04784952104091644,0.03591111674904823,0.0387483686208725,0.12206210196018219,0.04094064235687256,0.039199016988277435,-0.10341271758079529,0.036434538662433624,0.03764748573303223,-0.03130512312054634,0.04347941651940346,0.03873967379331589,0.019035734236240387,0.04240115359425545,0.037896763533353806,0.08146178722381592,0.04279277101159096,0.0386354923248291,-0.04637528583407402,0.033123694360256195,0.037809550762176514,0.009233362041413784,0.03821651265025139,0.037739045917987823,-0.0368114598095417,0.04033656045794487,0.035282429307699203,0.037633270025253296,0.03914575278759003,0.03683716803789139,-0.15359432995319366,0.03524687886238098,0.03813721612095833,-0.1167147159576416,0.03480670601129532,0.03727744147181511,-0.04846345633268356,0.03554878756403923,0.036975763738155365,-0.028882138431072235,0.03765460103750229,0.037416040897369385,0.24513384699821472,0.0402163565158844,0.039332158863544464,0.12388398498296738,0.0432271733880043,0.03736137971282005,0.0873681902885437,0.0421372652053833,0.03879233077168465,0.19305984675884247,0.04233183711767197,0.03775307536125183,0.03230680152773857,0.038641829043626785,0.0375775471329689,0.23831933736801147,0.046209245920181274,0.04008558765053749,0.18450231850147247,0.044033702462911606,0.03932856768369675,0.016610348597168922,0.03782544657588005,0.03671776130795479,-0.11409927904605865,0.03951571509242058,0.03821708634495735,-0.002568586729466915,0.041567232459783554,0.03780614212155342,-30.312971115112305
4,0.022612476721405983,0.04117533564567566,0.038268789649009705,-0.021205764263868332,0.035423584282398224,0.03854433074593544,0.09210004657506943,0.041112687438726425,0.038900118321180344,-0.037878766655921936,0.0368959940969944,0.037567511200904846,-0.019719379022717476,0.04378677159547806,0.03855852410197258,0.06966542452573776,0.04283173382282257,0.037922486662864685,0.04413355514407158,0.043716538697481155,0.03846084699034691,-0.15749475359916687,0.03117947466671467,0.04119328409433365,-0.03159681707620621,0.03781232237815857,0.037463922053575516,0.022021224722266197,0.04004419967532158,0.035469766706228256,0.040025755763053894,0.03861765190958977,0.036739397794008255,-0.15796272456645966,0.03542238101363182,0.03804658353328705,-0.1490996927022934,0.032648716121912,0.037553951144218445,-0.018320515751838684,0.03487004339694977,0.03536108881235123,-0.046641115099191666,0.03682510182261467,0.03746293857693672,0.2574370503425598,0.04182075336575508,0.03959466889500618,0.06701615452766418,0.043546948581933975,0.03701217472553253,0.08028782159090042,0.041868049651384354,0.03868731111288071,0.1553177386522293,0.04096962884068489,0.036972254514694214,0.06059429794549942,0.039059609174728394,0.03766883909702301,0.23995114862918854,0.046548765152692795,0.04022260755300522,0.23837636411190033,0.04452967271208763,0.040015123784542084,0.03937004506587982,0.03770479932427406,0.036610495299100876,-0.0811694860458374,0.038809634745121,0.03745485469698906,0.007541958708316088,0.04099871218204498,0.037062227725982666,-29.62361717224121
5,0.13774578273296356,0.04375743865966797,0.039834991097450256,-0.0025659205857664347,0.03633732348680496,0.03831055015325546,0.06422829627990723,0.03970950469374657,0.03897244483232498,-0.04398858919739723,0.03543698787689209,0.03740924224257469,-0.04699577018618584,0.042579375207424164,0.03888968750834465,0.05629612132906914,0.04214124381542206,0.03772507980465889,0.051138509064912796,0.04299531131982803,0.03848029673099518,-0.2429809868335724,0.028648123145103455,0.043274570256471634,-0.07728634774684906,0.036209266632795334,0.03789142146706581,-0.015031394548714161,0.03952747955918312,0.03531058877706528,0.0948718711733818,0.04026426374912262,0.036337416619062424,-0.2267349511384964,0.03447198122739792,0.03887724503874779,-0.18366539478302002,0.029155870899558067,0.0376301147043705,0.04761360213160515,0.03499292582273483,0.03550940006971359,-0.04126637056469917,0.036316126585006714,0.036830607801675797,0.30364617705345154,0.04089578241109848,0.03932570666074753,0.07919298857450485,0.043195705860853195,0.0374511182308197,0.08311239629983902,0.042285073548555374,0.03912360593676567,0.19078508019447327,0.04209640622138977,0.03674697503447533,0.05566387623548508,0.04083921015262604,0.03714480996131897,0.3049507439136505,0.047037363052368164,0.040595997124910355,0.4089770019054413,0.04719434678554535,0.044884927570819855,0.04451174661517143,0.03609298914670944,0.036282215267419815,-0.05470799654722214,0.03851940110325813,0.03664711117744446,0.012040913105010986,0.04017499461770058,0.035900481045246124,-28.070796966552734
6,0.16135340929031372,0.044302184134721756,0.04039560630917549,0.025428399443626404,0.036340635269880295,0.03834778442978859,0.057582415640354156,0.04013571888208389,0.03895585611462593,-0.08834932744503021,0.03506295010447502,0.03717857599258423,-0.08009082078933716,0.042093414813280106,0.0386967696249485,0.07107553631067276,0.04217153787612915,0.03774422034621239,0.06811279058456421,0.04291326925158501,0.038815662264823914,-0.2083444893360138,0.02666708640754223,0.04342314600944519,-0.07680650055408478,0.03526771441102028,0.03789963945746422,-0.05343620851635933,0.03880785033106804,0.03526647761464119,0.03693689778447151,0.040824588388204575,0.03594512864947319,-0.2323310226202011,0.03263439983129501,0.03911905363202095,-0.2786162197589874,0.028767088428139687,0.039230309426784515,0.040464237332344055,0.03373396769165993,0.03480062261223793,-0.055490732192993164,0.03519091755151749,0.03662608563899994,0.23231694102287292,0.04120263457298279,0.03974653407931328,0.02954917401075363,0.04266161844134331,0.03692086040973663,0.04110465943813324,0.04259978234767914,0.0386793352663517,0.2694540321826935,0.04282062500715256,0.0376700684428215,0.025797810405492783,0.04099350795149803,0.037134937942028046,0.4143392741680145,0.048357874155044556,0.041409969329833984,0.39541202783584595,0.050161294639110565,0.0460299588739872,0.08673319220542908,0.035457219928503036,0.036173440515995026,-0.08921054750680923,0.037669114768505096,0.03680050000548363,0.172017902135849,0.04215522110462189,0.037711936980485916,-26.549610137939453
7,0.06375731527805328,0.04398709908127785,0.040093015879392624,0.0727028027176857,0.03728524595499039,0.03873954340815544,0.136589914560318,0.041493479162454605,0.038894783705472946,-0.19266176223754883,0.03267700597643852,0.03834071010351181,-0.09063953906297684,0.04182226210832596,0.03901882469654083,0.18387773633003235,0.044152457267045975,0.038019005209207535,0.11179500073194504,0.04359159246087074,0.03894563019275665,-0.25626876950263977,0.02454596385359764,0.0444466806948185,-0.07209069281816483,0.035376064479351044,0.03724130988121033,-0.025164499878883362,0.04020320624113083,0.03590155765414238,0.010233589448034763,0.04053353890776634,0.035601843148469925,-0.14012666046619415,0.03276880457997322,0.03898420184850693,-0.2354787290096283,0.027834320440888405,0.03995683416724205,0.07153274118900299,0.03490106761455536,0.034850504249334335,-0.10617994517087936,0.03467080742120743,0.037117719650268555,0.21448926627635956,0.04166411608457565,0.03944270312786102,0.08015116304159164,0.04377497360110283,0.03671906143426895,0.06206401810050011,0.042487602680921555,0.03816209360957146,0.27397269010543823,0.04508557170629501,0.03846528381109238,0.014862936921417713,0.04011496528983116,0.035938866436481476,0.3864452838897705,0.05080445110797882,0.04302588477730751,0.3964030146598816,0.05343180149793625,0.04518026486039162,0.17246000468730927,0.03566783294081688,0.037239883095026016,-0.012027176097035408,0.03855519741773605,0.037018176168203354,0.21957769989967346,0.044778987765312195,0.03858806565403938,-29.24728012084961
8,0.04498179629445076,0.043298251926898956,0.03893140330910683,0.040777064859867096,0.03745148330926895,0.038740407675504684,0.09454764425754547,0.04208783432841301,0.038218941539525986,-0.2755497395992279,0.030924342572689056,0.03894365206360817,-0.041294682770967484,0.041689932346343994,0.038248639553785324,0.10605090111494064,0.043703123927116394,0.03744809329509735,0.15680626034736633,0.0450010783970356,0.03958236798644066,-0.28862452507019043,0.02274324558675289,0.04503276199102402,-0.03913193196058273,0.03601305931806564,0.03665994852781296,0.011488665826618671,0.03967573866248131,0.03574095666408539,0.058008234947919846,0.03977075219154358,0.03564036637544632,-0.07603520900011063,0.033648669719696045,0.03860662877559662,-0.26402175426483154,0.026657162234187126,0.040614645928144455,0.05827170982956886,0.03541599214076996,0.03461543843150139,-0.14108756184577942,0.033708758652210236,0.03718366473913193,0.20370236039161682,0.042356859892606735,0.03940192610025406,0.10727065056562424,0.044448092579841614,0.03660711273550987,0.024180514737963676,0.04232470318675041,0.03768223524093628,0.21443665027618408,0.04597121477127075,0.03815976902842522,0.06480459868907928,0.04011509194970131,0.03615203872323036,0.4315904974937439,0.05246008560061455,0.043728671967983246,0.36249426007270813,0.05406704172492027,0.045250631868839264,0.22664469480514526,0.03795122727751732,0.03796212002635002,0.022818520665168762,0.03918229788541794,0.037289097905159,0.22987599670886993,0.04575444385409355,0.038250964134931564,-27.767168045043945
9,0.09738964587450027,0.04373934864997864,0.03892902284860611,0.12383878231048584,0.03818151354789734,0.03923412784934044,0.11318141967058182,0.042329173535108566,0.037898559123277664,-0.2920169532299042,0.029466718435287476,0.04000227898359299,-0.15956445038318634,0.03982919082045555,0.04041335731744766,0.12115147709846497,0.04261637479066849,0.03640861436724663,0.18003974854946136,0.04533687233924866,0.039689697325229645,-0.3254672586917877,0.021795818582177162,0.04622146114706993,-0.034016627818346024,0.035818323493003845,0.03527684882283211,-0.05411180853843689,0.03969235345721245,0.036250773817300797,0.0032474512699991465,0.039394427090883255,0.035879381000995636,-0.12989699840545654,0.033479128032922745,0.039012033492326736,-0.31884562969207764,0.02499491162598133,0.041480548679828644,0.045771628618240356,0.035897839814424515,0.034248918294906616,-0.13712024688720703,0.03298322856426239,0.036500126123428345,0.19628117978572845,0.04191221669316292,0.03905390575528145,0.16775010526180267,0.04564104601740837,0.036801256239414215,0.12229346483945847,0.043488819152116776,0.03771859034895897,0.18066607415676117,0.04536933824419975,0.037579119205474854,0.15164412558078766,0.03988562896847725,0.0361868292093277,0.36484116315841675,0.05315616726875305,0.04430324584245682,0.38611504435539246,0.05525289475917816,0.04536612331867218,0.2387552708387375,0.0388789139688015,0.03856177255511284,-0.07418717443943024,0.03943566232919693,0.03783285617828369,0.3270227313041687,0.04667748138308525,0.04026760160923004,-26.00834083557129
