,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],algorithm_params/mean[10],algorithm_params/covariance_matrix_mean[10],algorithm_params/covariance_matrix_variance[10],algorithm_params/mean[11],algorithm_params/covariance_matrix_mean[11],algorithm_params/covariance_matrix_variance[11],algorithm_params/mean[12],algorithm_params/covariance_matrix_mean[12],algorithm_params/covariance_matrix_variance[12],algorithm_params/mean[13],algorithm_params/covariance_matrix_mean[13],algorithm_params/covariance_matrix_variance[13],algorithm_params/mean[14],algorithm_params/covariance_matrix_mean[14],algorithm_params/covariance_matrix_variance[14],algorithm_params/mean[15],algorithm_params/covariance_matrix_mean[15],algorithm_params/covariance_matrix_variance[15],algorithm_params/mean[16],algorithm_params/covariance_matrix_mean[16],algorithm_params/covariance_matrix_variance[16],algorithm_params/mean[17],algorithm_params/covariance_matrix_mean[17],algorithm_params/covariance_matrix_variance[17],algorithm_params/mean[18],algorithm_params/covariance_matrix_mean[18],algorithm_params/covariance_matrix_variance[18],algorithm_params/mean[19],algorithm_params/covariance_matrix_mean[19],algorithm_params/covariance_matrix_variance[19],algorithm_params/mean[20],algorithm_params/covariance_matrix_mean[20],algorithm_params/covariance_matrix_variance[20],algorithm_params/mean[21],algorithm_params/covariance_matrix_mean[21],algorithm_params/covariance_matrix_variance[21],algorithm_params/mean[22],algorithm_params/covariance_matrix_mean[22],algorithm_params/covariance_matrix_variance[22],algorithm_params/mean[23],algorithm_params/covariance_matrix_mean[23],algorithm_params/covariance_matrix_variance[23],algorithm_params/mean[24],algorithm_params/covariance_matrix_mean[24],algorithm_params/covariance_matrix_variance[24],eval/mean_reward
0,-0.04125947132706642,0.03927046060562134,0.03863999992609024,-0.028925029560923576,0.039763737469911575,0.03821934014558792,0.010395140387117863,0.04023166000843048,0.03807346522808075,0.02072496898472309,0.03891399875283241,0.037955716252326965,0.01906117983162403,0.04031166806817055,0.03833445534110069,0.023012975230813026,0.037778038531541824,0.037797652184963226,-0.0097060427069664,0.03949471190571785,0.037808969616889954,-0.02091153711080551,0.03925275430083275,0.03793826699256897,-0.029856672510504723,0.038662657141685486,0.03822057321667671,-0.03986235707998276,0.04154627025127411,0.03774247318506241,-0.01297780591994524,0.040345873683691025,0.03830567002296448,0.03437256067991257,0.03983883187174797,0.038600943982601166,-0.052611127495765686,0.03985371068120003,0.03913827985525131,-0.020714718848466873,0.038781628012657166,0.037174880504608154,0.058874160051345825,0.04093688726425171,0.03792642429471016,0.04779401794075966,0.04054669663310051,0.03827822208404541,0.032876674085855484,0.039300739765167236,0.03825915977358818,-0.06301398575305939,0.038644738495349884,0.038536153733730316,0.051268767565488815,0.03859268128871918,0.037410836666822433,0.04777263104915619,0.040517568588256836,0.038820669054985046,0.057206567376852036,0.04047860950231552,0.03829555958509445,0.04457634687423706,0.03991241380572319,0.03846224024891853,0.03334946557879448,0.04035825654864311,0.0384165458381176,0.0011571199866011739,0.038148313760757446,0.0380362793803215,-0.04979052394628525,0.03952285647392273,0.038503602147102356,-107.54985046386719
1,0.015053071081638336,0.039287060499191284,0.03838171437382698,0.01875133626163006,0.03859072923660278,0.03830878809094429,0.00035138087696395814,0.03955547511577606,0.03748079016804695,0.04234785959124565,0.03894764184951782,0.038043029606342316,0.11291668564081192,0.041610561311244965,0.039228249341249466,-0.03745262324810028,0.03769078850746155,0.03746668994426727,-0.0821385532617569,0.03775029629468918,0.03745356574654579,-0.016285810619592667,0.03931078314781189,0.03801263868808746,-0.12338319420814514,0.038069892674684525,0.03869384527206421,-0.05326653644442558,0.041862357407808304,0.038137286901474,0.00345818605273962,0.04068203642964363,0.03812648728489876,-0.013868649490177631,0.03917168453335762,0.03780034929513931,-0.017728794366121292,0.0390423908829689,0.038606926798820496,-0.030075769871473312,0.038915883749723434,0.03573603555560112,0.04055469483137131,0.041292913258075714,0.03786180540919304,-0.00562642328441143,0.041255705058574677,0.039015062153339386,0.10205336660146713,0.038447435945272446,0.038729049265384674,0.01847878284752369,0.037437308579683304,0.03898150846362114,0.023276884108781815,0.0379108265042305,0.03718578442931175,0.058455098420381546,0.03933974355459213,0.03831306844949722,0.06996196508407593,0.03927752748131752,0.03687625005841255,0.07019942253828049,0.04005938023328781,0.03841093182563782,0.0023687814828008413,0.040780846029520035,0.038173358887434006,0.03379574418067932,0.03883463889360428,0.03778351843357086,-0.049185607582330704,0.03973947465419769,0.03866618871688843,-98.72888946533203
2,0.03899667412042618,0.04084837809205055,0.03743870183825493,0.08678983151912689,0.040690191090106964,0.03810208663344383,0.027154676616191864,0.0387127511203289,0.03726467117667198,0.041731126606464386,0.038788847625255585,0.03752622753381729,0.20803076028823853,0.04386957362294197,0.04007839038968086,0.034368764609098434,0.03897731751203537,0.037737417966127396,-0.03976921737194061,0.03791967034339905,0.037198200821876526,0.04687003791332245,0.04063038155436516,0.037914179265499115,-0.12086877971887589,0.03724702075123787,0.03902033716440201,-0.01022584643214941,0.04166597127914429,0.03704250603914261,-0.002497869310900569,0.04140288382768631,0.037705473601818085,-0.01330132782459259,0.03935440257191658,0.03747956082224846,-0.08131447434425354,0.03823705017566681,0.03866078704595566,0.0037064170464873314,0.03711162135004997,0.03474954515695572,-0.0012960837921127677,0.038559187203645706,0.03751194477081299,0.0758507177233696,0.04376348480582237,0.03897048160433769,0.06585533916950226,0.0372350700199604,0.03908047452569008,-0.07400991767644882,0.03475692868232727,0.039831146597862244,-0.025507191196084023,0.037459276616573334,0.03649004176259041,0.10361799597740173,0.03898272290825844,0.03790346533060074,0.1318414807319641,0.04145283252000809,0.03782190382480621,0.1645033210515976,0.04117512330412865,0.03965079039335251,0.044974252581596375,0.04010698199272156,0.03771059587597847,0.10127433389425278,0.03996608778834343,0.038045190274715424,-0.04272715374827385,0.039796117693185806,0.0387396439909935,-73.54239654541016
3,0.10173338651657104,0.04198453202843666,0.03756212815642357,0.04824470356106758,0.040406543761491776,0.03756764903664589,0.07932759076356888,0.03896622359752655,0.03701396659016609,0.006762208417057991,0.0386996790766716,0.037706159055233,0.22838789224624634,0.04471523314714432,0.04045500606298447,-0.005797840654850006,0.037747278809547424,0.037189047783613205,0.011567515321075916,0.037433333694934845,0.036981113255023956,0.022444715723395348,0.040795739740133286,0.03715882822871208,-0.05263635888695717,0.038262758404016495,0.03899906575679779,-0.004071062430739403,0.04379242658615112,0.03770377114415169,-0.041482675820589066,0.042710401117801666,0.03772608935832977,0.014548017643392086,0.038333289325237274,0.03651196509599686,-0.04077296331524849,0.03759387880563736,0.03855213522911072,0.05379345268011093,0.037394724786281586,0.03428370878100395,0.08539357781410217,0.04118765518069267,0.03747295215725899,0.02646535076200962,0.043674275279045105,0.03927546739578247,0.07389410585165024,0.038299888372421265,0.038921840488910675,-0.0647783875465393,0.03281008452177048,0.039659276604652405,-0.05904319882392883,0.03678695857524872,0.036337994039058685,0.12882395088672638,0.040975421667099,0.038417670875787735,0.1965186893939972,0.04129684716463089,0.0393039733171463,0.13202476501464844,0.04077896848320961,0.03950836881995201,0.012578919529914856,0.03933272138237953,0.03757341578602791,0.08180417120456696,0.04296017810702324,0.037540800869464874,-0.0672682672739029,0.040437374264001846,0.038278426975011826,-76.54652404785156
4,0.05211900919675827,0.042154569178819656,0.03752843663096428,0.08327856659889221,0.040441110730171204,0.037324272096157074,0.06263256072998047,0.03973748907446861,0.03662172704935074,-0.016547909006476402,0.03832225129008293,0.037416718900203705,0.20762962102890015,0.04562215507030487,0.040329840034246445,-0.05434053763747215,0.03760911524295807,0.03687591105699539,0.04154512286186218,0.03815634176135063,0.037002671509981155,-0.002479165093973279,0.04074631258845329,0.03648371249437332,0.029856080189347267,0.037268348038196564,0.03823128342628479,0.010809618048369884,0.04392365366220474,0.037602052092552185,-0.08843933790922165,0.04185132682323456,0.03784402832388878,-0.040488578379154205,0.03862718492746353,0.036935437470674515,0.01856578141450882,0.03749745339155197,0.038336336612701416,0.10234089195728302,0.0373561792075634,0.034540895372629166,0.08759962022304535,0.041641250252723694,0.03751926124095917,0.0602940209209919,0.043740514665842056,0.03806731849908829,-0.002672870410606265,0.038640569895505905,0.03935527056455612,-0.04535010829567909,0.03220111131668091,0.0395396426320076,-0.12184811383485794,0.03595247492194176,0.03728706017136574,0.039885371923446655,0.04188045486807823,0.03893157094717026,0.21274462342262268,0.043125320225954056,0.0391477532684803,0.14519362151622772,0.04073536396026611,0.0392046757042408,0.040954217314720154,0.039845697581768036,0.03709089383482933,0.13802318274974823,0.04317150637507439,0.038148656487464905,-0.10781899839639664,0.039771173149347305,0.038644395768642426,-77.90824890136719
5,0.0924660861492157,0.041456401348114014,0.03666207566857338,0.00448598712682724,0.04006815701723099,0.03767290338873863,0.08663180470466614,0.0392397940158844,0.036573171615600586,0.004714537877589464,0.03707437217235565,0.03719421476125717,0.2604502737522125,0.04699574410915375,0.041096094995737076,-0.07064355909824371,0.03727475181221962,0.03573669493198395,0.010098910890519619,0.037938058376312256,0.03690290451049805,-0.045461561530828476,0.04112884774804115,0.036637675017118454,0.08099623769521713,0.03678255155682564,0.03838994354009628,-0.05091562867164612,0.044063862413167953,0.03785700350999832,-0.06597067415714264,0.04194995388388634,0.03763864189386368,0.005024421028792858,0.03786472976207733,0.03683452680706978,0.11138012260198593,0.03727692738175392,0.03899499401450157,0.1308886855840683,0.03734656050801277,0.034591831266880035,0.023184655234217644,0.044177938252687454,0.03719143941998482,0.051312707364559174,0.043857723474502563,0.03801630064845085,0.028512919321656227,0.03962645307183266,0.03817153722047806,-0.0026741032488644123,0.03146930783987045,0.039916567504405975,-0.1793721467256546,0.03389517962932587,0.03767445310950279,0.026152199134230614,0.041951462626457214,0.038754355162382126,0.17660373449325562,0.04364814609289169,0.039725322276353836,0.16492833197116852,0.04024141654372215,0.039311088621616364,-0.032528553158044815,0.04020032286643982,0.03744097054004669,0.09493227303028107,0.04396328702569008,0.03785809129476547,-0.13332301378250122,0.040271177887916565,0.03906944766640663,-80.64018249511719
6,0.09184525907039642,0.04290555417537689,0.036299604922533035,-0.05289967730641365,0.03979887440800667,0.037591468542814255,0.10971091687679291,0.03859666734933853,0.03659207001328468,0.06206453964114189,0.03550327569246292,0.03702295199036598,0.2378506362438202,0.04805632308125496,0.04149935394525528,0.005932101979851723,0.03754059970378876,0.03726997599005699,-0.03206281363964081,0.037824053317308426,0.036861009895801544,-0.06289269775152206,0.041469499468803406,0.03628348559141159,0.09449556469917297,0.03594788536429405,0.03812325373291969,-0.06763049215078354,0.04227456822991371,0.036550551652908325,-0.05282150208950043,0.041568148881196976,0.0377911701798439,0.06024838238954544,0.037847232073545456,0.037531450390815735,0.06614625453948975,0.03836376219987869,0.038467928767204285,0.08869654685258865,0.035793229937553406,0.03439541906118393,0.0005742011126130819,0.04449163004755974,0.03700273111462593,0.008588741533458233,0.044012703001499176,0.03800591081380844,0.01457864511758089,0.03931954875588417,0.03765231743454933,-0.02659473940730095,0.030684152618050575,0.04002174735069275,-0.1739380955696106,0.033675987273454666,0.03827274590730667,0.08148808032274246,0.04235788434743881,0.03803516924381256,0.17305158078670502,0.04333535581827164,0.039952848106622696,0.21132275462150574,0.039400722831487656,0.039606720209121704,-0.002404075115919113,0.0391257144510746,0.03703215345740318,0.03415630757808685,0.04461820051074028,0.038034550845623016,-0.16886036098003387,0.04011138901114464,0.04020371660590172,-76.80638122558594
7,0.1469239443540573,0.04058514162898064,0.03593757003545761,-0.12485112994909286,0.04021713510155678,0.03837943077087402,0.16172584891319275,0.03496227413415909,0.036890625953674316,0.06813126057386398,0.034578677266836166,0.03703947365283966,0.20353597402572632,0.047332584857940674,0.040963348001241684,-0.0663522407412529,0.0396156907081604,0.037281934171915054,-0.016750626266002655,0.03663511201739311,0.03575161099433899,-0.14201873540878296,0.042750030755996704,0.037209831178188324,0.11647817492485046,0.03473212569952011,0.03885473310947418,-0.09245351701974869,0.0439973883330822,0.03641674295067787,-0.05453653633594513,0.041722893714904785,0.037749260663986206,0.022337784990668297,0.03671351447701454,0.03699512034654617,0.030465377494692802,0.038813963532447815,0.03793145343661308,0.1091003566980362,0.0348358117043972,0.03406362980604172,-0.08537544310092926,0.046004120260477066,0.03820831701159477,-0.01213208120316267,0.04364994168281555,0.03727955371141434,-0.026661524549126625,0.039903100579977036,0.03761252760887146,-0.011314033530652523,0.032094597816467285,0.039548609405756,-0.12175251543521881,0.03147140517830849,0.038058310747146606,0.11705134063959122,0.04023107513785362,0.03845221921801567,0.19612672924995422,0.043248049914836884,0.04032941907644272,0.1448025107383728,0.037496283650398254,0.039159342646598816,-0.09122449904680252,0.0404985286295414,0.0377635732293129,0.03229665383696556,0.043725840747356415,0.0379922054708004,-0.20608848333358765,0.0400407537817955,0.03986326605081558,-95.43569946289062
8,0.1781134009361267,0.03975316882133484,0.036040715873241425,-0.20244072377681732,0.04045349359512329,0.039834026247262955,0.15154847502708435,0.0341276191174984,0.03699956461787224,0.06532949954271317,0.033715784549713135,0.03705328702926636,0.2436123490333557,0.04777613282203674,0.04158451780676842,-0.07269003242254257,0.03979009762406349,0.037020545452833176,-0.012018774636089802,0.03592042624950409,0.035561803728342056,-0.1442648321390152,0.04332086816430092,0.0372515432536602,0.09948799759149551,0.03571910783648491,0.039437491446733475,-0.08470943570137024,0.04541796073317528,0.0362992137670517,-0.052234191447496414,0.041577573865652084,0.037619709968566895,0.03503531217575073,0.036831289529800415,0.03702387586236,-0.056435082107782364,0.03919145464897156,0.03833606094121933,0.08027411252260208,0.03462602198123932,0.03399021178483963,-0.14425057172775269,0.04639715701341629,0.03919130563735962,0.02120373584330082,0.04360369220376015,0.03729594871401787,-0.03412901610136032,0.041142404079437256,0.03704969584941864,0.10043933242559433,0.032578352838754654,0.040702808648347855,-0.11005677282810211,0.03128577396273613,0.03719503805041313,0.08036481589078903,0.039544545114040375,0.03766298294067383,0.25554168224334717,0.04290923848748207,0.04064686968922615,0.026603959500789642,0.03799190744757652,0.03958748281002045,-0.017508577555418015,0.040252555161714554,0.037819456309080124,-0.013188851065933704,0.04380156472325325,0.03744751960039139,-0.09904757887125015,0.03999190777540207,0.04076908528804779,-86.20706939697266
9,0.17656132578849792,0.03926648572087288,0.035477135330438614,-0.19841620326042175,0.03999011963605881,0.04084760323166847,0.19062089920043945,0.03473810479044914,0.03737231716513634,-0.045676086097955704,0.032075852155685425,0.03816571459174156,0.24099427461624146,0.04742125794291496,0.04159953445196152,-0.030864406377077103,0.038245752453804016,0.03609486669301987,0.04682169854640961,0.03666400909423828,0.0356881357729435,-0.15107564628124237,0.043033890426158905,0.03761940822005272,0.06381269544363022,0.03493446856737137,0.03915143385529518,-0.10842468589544296,0.04416666179895401,0.035728998482227325,-0.09152588248252869,0.042146552354097366,0.037594471126794815,0.09435920417308807,0.03696010261774063,0.037080004811286926,-0.09387394785881042,0.03899732232093811,0.03820568695664406,0.09217523783445358,0.0349382609128952,0.03369941934943199,-0.109110526740551,0.04881727322936058,0.03954259306192398,0.034520067274570465,0.04413878917694092,0.03716465085744858,-0.027161790058016777,0.04236714541912079,0.036680564284324646,0.15911614894866943,0.03201412037014961,0.04190731421113014,-0.05122247710824013,0.03146626427769661,0.03716441988945007,0.10081391036510468,0.03975166380405426,0.037394292652606964,0.28236740827560425,0.04138951748609543,0.041163962334394455,-0.010288425721228123,0.03492787480354309,0.03943188115954399,-0.04537864774465561,0.039885807782411575,0.03783499076962471,0.0331900417804718,0.043180324137210846,0.03735687583684921,-0.11891914904117584,0.03955167531967163,0.040563151240348816,-89.02871704101562
