,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],algorithm_params/mean[10],algorithm_params/covariance_matrix_mean[10],algorithm_params/covariance_matrix_variance[10],algorithm_params/mean[11],algorithm_params/covariance_matrix_mean[11],algorithm_params/covariance_matrix_variance[11],algorithm_params/mean[12],algorithm_params/covariance_matrix_mean[12],algorithm_params/covariance_matrix_variance[12],algorithm_params/mean[13],algorithm_params/covariance_matrix_mean[13],algorithm_params/covariance_matrix_variance[13],algorithm_params/mean[14],algorithm_params/covariance_matrix_mean[14],algorithm_params/covariance_matrix_variance[14],algorithm_params/mean[15],algorithm_params/covariance_matrix_mean[15],algorithm_params/covariance_matrix_variance[15],algorithm_params/mean[16],algorithm_params/covariance_matrix_mean[16],algorithm_params/covariance_matrix_variance[16],algorithm_params/mean[17],algorithm_params/covariance_matrix_mean[17],algorithm_params/covariance_matrix_variance[17],algorithm_params/mean[18],algorithm_params/covariance_matrix_mean[18],algorithm_params/covariance_matrix_variance[18],algorithm_params/mean[19],algorithm_params/covariance_matrix_mean[19],algorithm_params/covariance_matrix_variance[19],algorithm_params/mean[20],algorithm_params/covariance_matrix_mean[20],algorithm_params/covariance_matrix_variance[20],algorithm_params/mean[21],algorithm_params/covariance_matrix_mean[21],algorithm_params/covariance_matrix_variance[21],algorithm_params/mean[22],algorithm_params/covariance_matrix_mean[22],algorithm_params/covariance_matrix_variance[22],algorithm_params/mean[23],algorithm_params/covariance_matrix_mean[23],algorithm_params/covariance_matrix_variance[23],algorithm_params/mean[24],algorithm_params/covariance_matrix_mean[24],algorithm_params/covariance_matrix_variance[24],algorithm_params/mean[25],algorithm_params/covariance_matrix_mean[25],algorithm_params/covariance_matrix_variance[25],algorithm_params/mean[26],algorithm_params/covariance_matrix_mean[26],algorithm_params/covariance_matrix_variance[26],algorithm_params/mean[27],algorithm_params/covariance_matrix_mean[27],algorithm_params/covariance_matrix_variance[27],algorithm_params/mean[28],algorithm_params/covariance_matrix_mean[28],algorithm_params/covariance_matrix_variance[28],algorithm_params/mean[29],algorithm_params/covariance_matrix_mean[29],algorithm_params/covariance_matrix_variance[29],algorithm_params/mean[30],algorithm_params/covariance_matrix_mean[30],algorithm_params/covariance_matrix_variance[30],algorithm_params/mean[31],algorithm_params/covariance_matrix_mean[31],algorithm_params/covariance_matrix_variance[31],algorithm_params/mean[32],algorithm_params/covariance_matrix_mean[32],algorithm_params/covariance_matrix_variance[32],algorithm_params/mean[33],algorithm_params/covariance_matrix_mean[33],algorithm_params/covariance_matrix_variance[33],algorithm_params/mean[34],algorithm_params/covariance_matrix_mean[34],algorithm_params/covariance_matrix_variance[34],eval/mean_reward
0,-0.034246623516082764,0.028323540464043617,0.027725858613848686,0.02644660510122776,0.028098631650209427,0.027561606839299202,0.019613604992628098,0.028302831575274467,0.02768951840698719,-0.019611014053225517,0.029099099338054657,0.027587104588747025,-0.005711911246180534,0.029206538572907448,0.027595385909080505,-0.012634346261620522,0.028287695720791817,0.027661018073558807,-0.06253053992986679,0.02864995226264,0.027200257405638695,-0.0028330618515610695,0.02797243371605873,0.027603622525930405,0.00860411673784256,0.028214236721396446,0.027583014219999313,-0.006664438173174858,0.02866196073591709,0.027675459161400795,-0.028222128748893738,0.0278941560536623,0.02747640572488308,-0.035002872347831726,0.028094172477722168,0.02771127037703991,-0.050042636692523956,0.02869815193116665,0.02786034159362316,0.030292173847556114,0.028118250891566277,0.02774866670370102,-0.00840811152011156,0.0289643332362175,0.027454227209091187,-0.013024265877902508,0.028628474101424217,0.027646586298942566,-0.012052609585225582,0.028269633650779724,0.02793160080909729,-0.1349489539861679,0.028364140540361404,0.02807142212986946,-0.003349384292960167,0.028151504695415497,0.02770097739994526,0.051355551928281784,0.028532350435853004,0.0276855006814003,0.019665218889713287,0.028182877227663994,0.027763143181800842,0.054803699254989624,0.027694664895534515,0.027569100260734558,-0.05897180363535881,0.028664298355579376,0.027456127107143402,-0.0032646653708070517,0.02849747985601425,0.027741720899939537,-0.04857958108186722,0.02893766388297081,0.027661999687552452,-0.03020627051591873,0.0281528290361166,0.027831215411424637,0.052346669137477875,0.0278929453343153,0.02750522270798683,0.006968246772885323,0.02845541387796402,0.027753833681344986,0.024478448554873466,0.029332691803574562,0.02756319008767605,0.004739266354590654,0.028165824711322784,0.027765264734625816,0.03209248557686806,0.028433699160814285,0.027501346543431282,0.02863418497145176,0.02820749580860138,0.027715591713786125,0.0905199870467186,0.028019923716783524,0.027843162417411804,-0.0587446428835392,0.028736092150211334,0.02769516035914421,0.01252045575529337,0.028662128373980522,0.02765520103275776,-144.80751037597656
1,-0.018235566094517708,0.028011320158839226,0.02766590565443039,-0.06558611243963242,0.028589550405740738,0.027565937489271164,0.08537036925554276,0.026679212227463722,0.02765526808798313,-0.1364661157131195,0.03144022449851036,0.02772556059062481,0.024389058351516724,0.028722213581204414,0.027593184262514114,0.004342974163591862,0.02851501852273941,0.027651140466332436,-0.16685350239276886,0.03022407554090023,0.027323972433805466,-0.0180651918053627,0.028234001249074936,0.027714017778635025,-0.08871409296989441,0.028523921966552734,0.02752394787967205,-0.002814225386828184,0.028648393228650093,0.02771582081913948,-0.05118274316191673,0.028205595910549164,0.027524525299668312,-0.114296555519104,0.029207825660705566,0.027819637209177017,-0.0965396910905838,0.02891550213098526,0.027667665854096413,0.07899346947669983,0.02720097452402115,0.027695735916495323,-0.11411948502063751,0.030420728027820587,0.02759264037013054,-0.105353444814682,0.030038082972168922,0.027544746175408363,-0.020244522020220757,0.02762424200773239,0.027688007801771164,-0.2299872189760208,0.030392490327358246,0.028434569016098976,-0.036635421216487885,0.028031814843416214,0.0274969432502985,0.05888550728559494,0.027830922976136208,0.02757265977561474,-0.0062426417134702206,0.028312882408499718,0.027504729107022285,-0.05081954598426819,0.029200898483395576,0.027639640495181084,-0.015247959643602371,0.02759529836475849,0.027200104668736458,0.06521936506032944,0.027393031865358353,0.027306105941534042,-0.002133455127477646,0.028781695291399956,0.027614977210760117,-0.10739036649465561,0.029751261696219444,0.02773824892938137,0.009367785416543484,0.028228038921952248,0.027449598535895348,-0.04071107879281044,0.029093047603964806,0.027607997879385948,0.12156900763511658,0.027140328660607338,0.027929844334721565,-0.02099793776869774,0.029186073690652847,0.02745887264609337,-0.044857170432806015,0.029077762737870216,0.027355598285794258,-0.009142152965068817,0.028415363281965256,0.027682827785611153,0.011957971379160881,0.029375620186328888,0.02780514769256115,-0.1195487380027771,0.03022022917866707,0.027674030512571335,-0.01884540729224682,0.02903098054230213,0.02745939791202545,-141.93252563476562
2,-0.07729504257440567,0.028964584693312645,0.027501964941620827,-0.08869201689958572,0.029335344210267067,0.027470478788018227,0.020780393853783607,0.026932664215564728,0.02752792276442051,-0.1612904965877533,0.032040175050497055,0.027700094506144524,0.08864638209342957,0.028050081804394722,0.027583308517932892,-0.042974360287189484,0.0294488612562418,0.02761835604906082,-0.1312146782875061,0.029987383633852005,0.027147620916366577,-0.023984011262655258,0.028522327542304993,0.027615077793598175,-0.12487516552209854,0.02899237349629402,0.027444962412118912,-0.0015595202567055821,0.028905417770147324,0.02747909165918827,-0.027296612039208412,0.027542801573872566,0.027348965406417847,-0.11149460822343826,0.029521670192480087,0.02785550430417061,-0.14152932167053223,0.029329542070627213,0.02761935070157051,0.07897766679525375,0.026831381022930145,0.027736028656363487,-0.13473740220069885,0.030518913641572,0.027428923174738884,-0.18045440316200256,0.03132982179522514,0.02778608538210392,-0.044709380716085434,0.027956774458289146,0.027592172846198082,-0.19576573371887207,0.030768724158406258,0.028479767963290215,-0.048765964806079865,0.027821023017168045,0.027449531480669975,0.10848184674978256,0.02698521316051483,0.027532266452908516,-0.08717289566993713,0.028649937361478806,0.02754223719239235,-0.0711618959903717,0.029633011668920517,0.027536649256944656,0.008275936357676983,0.027030672878026962,0.027272019535303116,0.07491619139909744,0.026080535724759102,0.02719370648264885,-0.09421105682849884,0.029825376346707344,0.027693411335349083,-0.21525974571704865,0.03122294507920742,0.02814786322414875,-0.015855275094509125,0.02757345139980316,0.027220552787184715,-0.08892285823822021,0.028970640152692795,0.027536017820239067,0.11344987899065018,0.026147406548261642,0.027980376034975052,0.03526758775115013,0.028058892115950584,0.027251264080405235,-0.11285416781902313,0.029634928330779076,0.02734478935599327,-0.05783411115407944,0.029378343373537064,0.027491779997944832,0.06801021844148636,0.028841247782111168,0.027300022542476654,-0.016546938568353653,0.029843466356396675,0.027831273153424263,0.00020443704852368683,0.029522087424993515,0.027280788868665695,-140.05166625976562
3,-0.0842055082321167,0.02985064499080181,0.027335457503795624,-0.08440836519002914,0.02928105741739273,0.02731379121541977,0.07016752660274506,0.02644435130059719,0.027644341811537743,-0.1613071858882904,0.03212438523769379,0.027650555595755577,0.1926264613866806,0.02700255624949932,0.027917226776480675,-0.05678076669573784,0.029542138800024986,0.027401868253946304,-0.12387672066688538,0.030171388760209084,0.027122316882014275,-0.0499638095498085,0.028636500239372253,0.027575692161917686,-0.12137777358293533,0.029142050072550774,0.027356812730431557,0.08877339214086533,0.028077132999897003,0.02733452059328556,-0.08999572694301605,0.028335029259324074,0.027486177161335945,-0.1635720580816269,0.03008889965713024,0.02797643095254898,-0.0969267189502716,0.02939700521528721,0.02760150283575058,0.11600873619318008,0.026746073737740517,0.027754897251725197,-0.10240911692380905,0.030737614259123802,0.026840826496481895,-0.25206759572029114,0.03221842274069786,0.028202377259731293,-0.03426091745495796,0.0276647936552763,0.027502650395035744,-0.21871867775917053,0.03085157833993435,0.028299540281295776,-0.038365259766578674,0.02841595560312271,0.027240443974733353,0.058848995715379715,0.027463501319289207,0.02734776958823204,-0.061879146844148636,0.02920689806342125,0.027493394911289215,-0.10663272440433502,0.030047791078686714,0.027559885755181313,0.011895036324858665,0.026529787108302116,0.027305470779538155,0.04237397015094757,0.02560594491660595,0.027148369699716568,-0.0684204027056694,0.030410125851631165,0.027700399979948997,-0.3391861617565155,0.032980289310216904,0.029189154505729675,-0.04970782995223999,0.02745697647333145,0.027100820094347,-0.10650955140590668,0.028932493180036545,0.027305765077471733,0.1284470111131668,0.024977773427963257,0.027772175148129463,0.0560525506734848,0.02769927680492401,0.02703719213604927,-0.10654491186141968,0.029734160751104355,0.02730577439069748,-0.10760027915239334,0.030057597905397415,0.027743268758058548,0.15378746390342712,0.02789875492453575,0.027492646127939224,-0.11120687425136566,0.030489178374409676,0.027927160263061523,-0.04254525154829025,0.029969701543450356,0.026963014155626297,-138.7864990234375
4,-0.06685423851013184,0.029644323512911797,0.027222266420722008,-0.10413727164268494,0.030131829902529716,0.027157092466950417,0.05333739519119263,0.026570536196231842,0.02764221839606762,-0.1407971829175949,0.03175187110900879,0.027559395879507065,0.2122626155614853,0.02576613985002041,0.028002435341477394,-0.058780767023563385,0.030465874820947647,0.027422253042459488,-0.06553740054368973,0.03004237450659275,0.027300702407956123,-0.03853974863886833,0.028444333001971245,0.027178006246685982,-0.15421943366527557,0.02913513593375683,0.027092203497886658,0.019826391711831093,0.028717495501041412,0.027441231533885002,-0.13135755062103271,0.02958819456398487,0.027338260784745216,-0.08481823652982712,0.03008771315217018,0.028069812804460526,-0.09213969111442566,0.030167995020747185,0.027427619323134422,0.05658799409866333,0.027160344645380974,0.02776663564145565,-0.10201291739940643,0.030533989891409874,0.026298342272639275,-0.2642848789691925,0.03313688933849335,0.02841819077730179,-0.08609244227409363,0.02799004316329956,0.02742937207221985,-0.22585995495319366,0.03140079975128174,0.0285026952624321,0.05162815749645233,0.0281844325363636,0.02734658308327198,0.04385026544332504,0.027151482179760933,0.027382375672459602,-0.05853501707315445,0.02993994578719139,0.02740057371556759,-0.22556078433990479,0.03187960013747215,0.028056103736162186,-0.01150014903396368,0.026712272316217422,0.027194084599614143,0.018170395866036415,0.02554873563349247,0.02696162834763527,-0.14228563010692596,0.031309448182582855,0.02785995975136757,-0.39674142003059387,0.035139311105012894,0.029874958097934723,0.012315116822719574,0.027290446683764458,0.02701987512409687,-0.15197722613811493,0.030123556032776833,0.02732209302484989,0.09370127320289612,0.02503899671137333,0.02759646251797676,0.035533975809812546,0.027920112013816833,0.026914214715361595,-0.13044416904449463,0.030732639133930206,0.027266569435596466,-0.1053374707698822,0.030575592070817947,0.02768774703145027,0.15419507026672363,0.027256831526756287,0.027539728209376335,-0.14627115428447723,0.03136696293950081,0.02789057418704033,-0.050575606524944305,0.029932528734207153,0.02658703178167343,-137.4976348876953
5,0.025622664019465446,0.029282644391059875,0.02757405862212181,-0.04959153011441231,0.030778858810663223,0.027099933475255966,0.06099763885140419,0.02610994689166546,0.02766222320497036,-0.21820932626724243,0.0326681025326252,0.027501452714204788,0.1697094440460205,0.024940187111496925,0.028077127411961555,-0.048696354031562805,0.030530253425240517,0.02746354043483734,0.018146397545933723,0.030052179470658302,0.027525631710886955,-0.06855133175849915,0.028632262721657753,0.0269119031727314,-0.21321173012256622,0.0305138248950243,0.02707856148481369,0.053739599883556366,0.02876979485154152,0.027614565566182137,-0.1898747980594635,0.031118569895625114,0.02745719999074936,-0.0191362127661705,0.029705539345741272,0.028174830600619316,-0.06315434724092484,0.03054692968726158,0.027317475527524948,-0.01560054812580347,0.0280814990401268,0.027528930455446243,-0.1455765813589096,0.030982093885540962,0.02643498405814171,-0.35348230600357056,0.03529142215847969,0.028956953436136246,-0.069328173995018,0.028252694755792618,0.027372414246201515,-0.1533181518316269,0.031392887234687805,0.028228603303432465,0.02790793590247631,0.02731807343661785,0.026847373694181442,-0.002340220846235752,0.027788184583187103,0.027217049151659012,-0.12854063510894775,0.030465146526694298,0.02736731432378292,-0.21492469310760498,0.033118654042482376,0.02826092764735222,-0.05150593817234039,0.02725602500140667,0.027234317734837532,-0.027006538584828377,0.026036377996206284,0.026689399033784866,-0.16617287695407867,0.032031212002038956,0.027859941124916077,-0.5114312767982483,0.03781663626432419,0.03115680068731308,0.002316391095519066,0.026782069355249405,0.02673191763460636,-0.15361616015434265,0.030395854264497757,0.027151592075824738,0.09683962911367416,0.02441451884806156,0.027508048340678215,0.024720655754208565,0.027669750154018402,0.026787638664245605,-0.1396464854478836,0.03132005035877228,0.027168387547135353,-0.088411346077919,0.031045977026224136,0.027937637642025948,0.1401495635509491,0.02662842348217964,0.027590027078986168,-0.08187402039766312,0.030749309808015823,0.027721960097551346,-0.12006396800279617,0.030799485743045807,0.026613935828208923,-135.7061767578125
6,0.0020289781969040632,0.02949458546936512,0.02746656723320484,-0.04656616225838661,0.030865218490362167,0.02700609713792801,0.1450188159942627,0.024054326117038727,0.028075313195586205,-0.26077383756637573,0.03507930412888527,0.027745764702558517,0.11266988515853882,0.025671260431408882,0.02807188779115677,-0.064513199031353,0.03137611970305443,0.027053456753492355,-0.026374269276857376,0.03035695292055607,0.027464356273412704,0.007494672201573849,0.02695963904261589,0.02686968632042408,-0.24335932731628418,0.03251022845506668,0.026820411905646324,0.03399382159113884,0.02814362570643425,0.0277570728212595,-0.26030153036117554,0.03301960229873657,0.027506837621331215,-0.03575778752565384,0.030330250039696693,0.027875714004039764,-0.046871259808540344,0.02997858263552189,0.027320729568600655,-0.02722308225929737,0.028492650017142296,0.02754530869424343,-0.11175638437271118,0.031228097155690193,0.02646522782742977,-0.31306055188179016,0.036913733929395676,0.029251955449581146,-0.1607666313648224,0.030571840703487396,0.027246393263339996,-0.1421387940645218,0.030977416783571243,0.027879195287823677,0.02678905799984932,0.026554740965366364,0.02643858641386032,0.009270255453884602,0.027130579575896263,0.02685173973441124,-0.24742527306079865,0.03323683142662048,0.027779636904597282,-0.18587838113307953,0.03391854465007782,0.028449561446905136,-0.10368580371141434,0.028368594124913216,0.027138549834489822,-0.08871660381555557,0.027913115918636322,0.026420200243592262,-0.23487205803394318,0.03422632813453674,0.027976585552096367,-0.5397335886955261,0.04104844108223915,0.03228460252285004,-0.10458482801914215,0.028572620823979378,0.026994286105036736,-0.18206042051315308,0.03150980919599533,0.027128078043460846,0.14167504012584686,0.02278832159936428,0.02748958021402359,-0.006786714307963848,0.02788877673447132,0.026582758873701096,-0.16438883543014526,0.03224517032504082,0.0272193793207407,-0.1294264793395996,0.031643934547901154,0.027897167950868607,0.04776856303215027,0.02719070017337799,0.027785617858171463,-0.12666915357112885,0.032507311552762985,0.027752932161092758,-0.11332956701517105,0.0312810055911541,0.02659694477915764,-133.29905700683594
7,-0.04388406127691269,0.029893098399043083,0.027468834072351456,-0.06410016119480133,0.031548064202070236,0.026858670637011528,0.17844457924365997,0.022489987313747406,0.02801879309117794,-0.2743411362171173,0.036848749965429306,0.027755146846175194,0.1404314786195755,0.02505049854516983,0.027372505515813828,-0.1080503761768341,0.0321369543671608,0.026898201555013657,-0.02331903763115406,0.03012743778526783,0.027368033304810524,-0.019519073888659477,0.02723834663629532,0.026623617857694626,-0.2534356415271759,0.03408404067158699,0.026887062937021255,0.01802477426826954,0.02817748300731182,0.027725571766495705,-0.3027922213077545,0.03530210629105568,0.027638116851449013,-0.09737946838140488,0.03103667125105858,0.027849780395627022,-0.010435777716338634,0.02954920008778572,0.027249114587903023,-0.05466355383396149,0.029409155249595642,0.027491141110658646,-0.17295178771018982,0.03249569609761238,0.02622397243976593,-0.34596699476242065,0.03910652548074722,0.029514983296394348,-0.15133699774742126,0.03135790675878525,0.027341874316334724,-0.21532557904720306,0.03247920423746109,0.027865292504429817,0.0420159213244915,0.025987906381487846,0.02647635154426098,0.08312827348709106,0.026300320401787758,0.026767432689666748,-0.25249630212783813,0.035144172608852386,0.027638794854283333,-0.1927780956029892,0.03466673940420151,0.028238335624337196,-0.14597441256046295,0.02998964674770832,0.02697928622364998,-0.06029302626848221,0.028567781671881676,0.026212725788354874,-0.20129019021987915,0.03507756069302559,0.027858618646860123,-0.546414852142334,0.044456880539655685,0.03280898183584213,-0.16987134516239166,0.030194181948900223,0.027197638526558876,-0.13435949385166168,0.032040514051914215,0.027140270918607712,0.01878325454890728,0.02372531220316887,0.02772548794746399,-0.025441501289606094,0.028339656069874763,0.026589084416627884,-0.17408515512943268,0.03324544429779053,0.02710925228893757,-0.11893828958272934,0.032226819545030594,0.027837175875902176,-0.021238554269075394,0.02836485393345356,0.027781479060649872,-0.06490904092788696,0.03236960619688034,0.02779667265713215,-0.1725442111492157,0.0327359214425087,0.026658885180950165,-131.99159240722656
8,-0.04473123699426651,0.030251434072852135,0.02752606011927128,-0.06807103753089905,0.03142908588051796,0.0266178697347641,0.16399648785591125,0.021352354437112808,0.028072001412510872,-0.31521090865135193,0.03982474282383919,0.02785826474428177,0.10179726779460907,0.02538558468222618,0.027498621493577957,-0.10427097976207733,0.03289581090211868,0.026825223118066788,-0.027171039953827858,0.03078436106443405,0.027046849951148033,-0.06479264050722122,0.02764904871582985,0.026377493515610695,-0.30248165130615234,0.03652907535433769,0.027055049315094948,0.0016673988429829478,0.02808464504778385,0.027672087773680687,-0.3908461034297943,0.0395776741206646,0.028286559507250786,-0.17627571523189545,0.03315196931362152,0.027697883546352386,-0.037378761917352676,0.029679881408810616,0.027210379019379616,-0.1818719208240509,0.032784510403871536,0.027888530865311623,-0.21135388314723969,0.03404463455080986,0.026092881336808205,-0.4295434355735779,0.04264234006404877,0.029777875170111656,-0.1434488743543625,0.0326666459441185,0.02727794088423252,-0.26508814096450806,0.03480558097362518,0.027905486524105072,-0.046904586255550385,0.02760220877826214,0.026771875098347664,0.13855904340744019,0.024432815611362457,0.026552041992545128,-0.3418724834918976,0.038092534989118576,0.0280377846211195,-0.18575814366340637,0.03613029792904854,0.02804061770439148,-0.03478136286139488,0.029142074286937714,0.02719414234161377,0.027436617761850357,0.02690839394927025,0.025766773149371147,-0.24560444056987762,0.03729356825351715,0.027901727706193924,-0.6123603582382202,0.04986901208758354,0.03366096317768097,-0.11657645553350449,0.030937114730477333,0.02691400609910488,-0.19943031668663025,0.03383005037903786,0.027157308533787727,-0.04441237077116966,0.025498999282717705,0.027802832424640656,-0.023004086688160896,0.028537502512335777,0.0265907421708107,-0.18789084255695343,0.03469202294945717,0.026841573417186737,-0.09617488086223602,0.032586049288511276,0.027737990021705627,0.03393825888633728,0.02737260051071644,0.0278331208974123,-0.11021903902292252,0.03316254913806915,0.027790477499365807,-0.22612345218658447,0.035103704780340195,0.02679920569062233,-129.7347869873047
9,0.006087352056056261,0.029915012419223785,0.027181265875697136,-0.12324933707714081,0.032843682914972305,0.02647659368813038,0.1434812992811203,0.021876266226172447,0.028054524213075638,-0.37300509214401245,0.04277443513274193,0.02799026109278202,0.08855251222848892,0.025434857234358788,0.02759050764143467,-0.11950456351041794,0.033438023179769516,0.02615354023873806,-0.04974599555134773,0.03087727725505829,0.02695859968662262,-0.08172395080327988,0.028865251690149307,0.026296762749552727,-0.35471275448799133,0.0393223874270916,0.027268197387456894,-0.05156351998448372,0.029664654284715652,0.027676235884428024,-0.42909783124923706,0.0430695116519928,0.02875266969203949,-0.1517370641231537,0.03392638638615608,0.027802452445030212,-0.06985150277614594,0.03018740564584732,0.02723752148449421,-0.2331400215625763,0.035657674074172974,0.02782280370593071,-0.189908966422081,0.03518734872341156,0.026113303378224373,-0.47657352685928345,0.0457921102643013,0.03018501028418541,-0.24471230804920197,0.03489966690540314,0.027326935902237892,-0.23997452855110168,0.03576599061489105,0.02788408473134041,-0.07179947942495346,0.02886909618973732,0.026547923684120178,0.13837452232837677,0.022997621446847916,0.026729661971330643,-0.479627400636673,0.04251321777701378,0.028953945264220238,-0.13494546711444855,0.03620516136288643,0.028051039204001427,-0.15129899978637695,0.030570296570658684,0.027393488213419914,0.0524599514901638,0.026497947052121162,0.025791503489017487,-0.1375209391117096,0.03712408244609833,0.02811858244240284,-0.6644433736801147,0.05407203733921051,0.03410205617547035,-0.13197186589241028,0.031648579984903336,0.026896057650446892,-0.1754714697599411,0.035363148897886276,0.02728557586669922,-0.022264186292886734,0.02626735530793667,0.027644742280244827,-0.056704942137002945,0.029451951384544373,0.0263227391988039,-0.16430111229419708,0.03514894098043442,0.02670888975262642,-0.06877876073122025,0.03289318084716797,0.027771176770329475,0.03838460519909859,0.02757306769490242,0.027559643611311913,-0.05143389850854874,0.03224603831768036,0.02749505825340748,-0.1833740472793579,0.03653591871261597,0.02658022567629814,-127.48856353759766
