,algorithm_params/mean[0],algorithm_params/covariance_matrix_mean[0],algorithm_params/covariance_matrix_variance[0],algorithm_params/mean[1],algorithm_params/covariance_matrix_mean[1],algorithm_params/covariance_matrix_variance[1],algorithm_params/mean[2],algorithm_params/covariance_matrix_mean[2],algorithm_params/covariance_matrix_variance[2],algorithm_params/mean[3],algorithm_params/covariance_matrix_mean[3],algorithm_params/covariance_matrix_variance[3],algorithm_params/mean[4],algorithm_params/covariance_matrix_mean[4],algorithm_params/covariance_matrix_variance[4],algorithm_params/mean[5],algorithm_params/covariance_matrix_mean[5],algorithm_params/covariance_matrix_variance[5],algorithm_params/mean[6],algorithm_params/covariance_matrix_mean[6],algorithm_params/covariance_matrix_variance[6],algorithm_params/mean[7],algorithm_params/covariance_matrix_mean[7],algorithm_params/covariance_matrix_variance[7],algorithm_params/mean[8],algorithm_params/covariance_matrix_mean[8],algorithm_params/covariance_matrix_variance[8],algorithm_params/mean[9],algorithm_params/covariance_matrix_mean[9],algorithm_params/covariance_matrix_variance[9],algorithm_params/mean[10],algorithm_params/covariance_matrix_mean[10],algorithm_params/covariance_matrix_variance[10],algorithm_params/mean[11],algorithm_params/covariance_matrix_mean[11],algorithm_params/covariance_matrix_variance[11],algorithm_params/mean[12],algorithm_params/covariance_matrix_mean[12],algorithm_params/covariance_matrix_variance[12],algorithm_params/mean[13],algorithm_params/covariance_matrix_mean[13],algorithm_params/covariance_matrix_variance[13],algorithm_params/mean[14],algorithm_params/covariance_matrix_mean[14],algorithm_params/covariance_matrix_variance[14],algorithm_params/mean[15],algorithm_params/covariance_matrix_mean[15],algorithm_params/covariance_matrix_variance[15],algorithm_params/mean[16],algorithm_params/covariance_matrix_mean[16],algorithm_params/covariance_matrix_variance[16],algorithm_params/mean[17],algorithm_params/covariance_matrix_mean[17],algorithm_params/covariance_matrix_variance[17],algorithm_params/mean[18],algorithm_params/covariance_matrix_mean[18],algorithm_params/covariance_matrix_variance[18],algorithm_params/mean[19],algorithm_params/covariance_matrix_mean[19],algorithm_params/covariance_matrix_variance[19],algorithm_params/mean[20],algorithm_params/covariance_matrix_mean[20],algorithm_params/covariance_matrix_variance[20],algorithm_params/mean[21],algorithm_params/covariance_matrix_mean[21],algorithm_params/covariance_matrix_variance[21],algorithm_params/mean[22],algorithm_params/covariance_matrix_mean[22],algorithm_params/covariance_matrix_variance[22],algorithm_params/mean[23],algorithm_params/covariance_matrix_mean[23],algorithm_params/covariance_matrix_variance[23],algorithm_params/mean[24],algorithm_params/covariance_matrix_mean[24],algorithm_params/covariance_matrix_variance[24],algorithm_params/mean[25],algorithm_params/covariance_matrix_mean[25],algorithm_params/covariance_matrix_variance[25],algorithm_params/mean[26],algorithm_params/covariance_matrix_mean[26],algorithm_params/covariance_matrix_variance[26],algorithm_params/mean[27],algorithm_params/covariance_matrix_mean[27],algorithm_params/covariance_matrix_variance[27],algorithm_params/mean[28],algorithm_params/covariance_matrix_mean[28],algorithm_params/covariance_matrix_variance[28],algorithm_params/mean[29],algorithm_params/covariance_matrix_mean[29],algorithm_params/covariance_matrix_variance[29],eval/mean_reward
0,0.024358881637454033,0.03216894343495369,0.03135555610060692,-0.11436828225851059,0.03307954594492912,0.032747045159339905,0.025815045461058617,0.033562012016773224,0.032495904713869095,0.03011600486934185,0.03350774571299553,0.03211294114589691,-0.007729172240942717,0.03287409991025925,0.032183557748794556,0.1031971424818039,0.03235277533531189,0.0324106402695179,0.03210734203457832,0.033483318984508514,0.03251170367002487,3.784213913604617e-05,0.03350787237286568,0.03196578845381737,0.02770240604877472,0.03247607499361038,0.032231301069259644,-0.057017531245946884,0.03402680158615112,0.03224412351846695,-0.019170766696333885,0.03383630886673927,0.03238402679562569,-0.08549667149782181,0.032371267676353455,0.03193774074316025,-0.051778748631477356,0.033259280025959015,0.03189696744084358,-0.07927712798118591,0.032961323857307434,0.03252872824668884,0.16696201264858246,0.03316018730401993,0.03332268446683884,0.08486268669366837,0.03323269635438919,0.03237203508615494,-5.110690835863352e-05,0.033409446477890015,0.032116565853357315,-0.05654573068022728,0.03248225525021553,0.032145433127880096,-0.037107858806848526,0.03403870761394501,0.031906552612781525,0.016191493719816208,0.032712969928979874,0.03221377730369568,0.029403991997241974,0.03267815709114075,0.03235049918293953,0.007797366473823786,0.03334827348589897,0.032286275178194046,-0.025528768077492714,0.033012714236974716,0.03208199515938759,0.009259229525923729,0.033358603715896606,0.032043538987636566,0.027154451236128807,0.033309679478406906,0.0311605092138052,-0.09183361381292343,0.032760996371507645,0.03213995695114136,-0.052641626447439194,0.033837199211120605,0.0321563296020031,0.016583837568759918,0.03313376009464264,0.032169461250305176,-0.11609121412038803,0.03212248161435127,0.032300304621458054,0.0845346450805664,0.033092208206653595,0.031894586980342865,-24.7810001373291
1,0.01676015555858612,0.031435903161764145,0.031254127621650696,-0.09522094577550888,0.03395591676235199,0.03234274312853813,0.0788046345114708,0.032062605023384094,0.03181491792201996,0.062449704855680466,0.032358113676309586,0.03195677697658539,-0.011419454589486122,0.03256571292877197,0.03198854997754097,-0.025389621034264565,0.03297905623912811,0.03266637772321701,-0.030268000438809395,0.033126384019851685,0.03221359848976135,-0.061724357306957245,0.03399559482932091,0.031931664794683456,-0.025858594104647636,0.03284568339586258,0.03219704329967499,-0.03607005253434181,0.03310161828994751,0.03196526691317558,-0.051401712000370026,0.034346356987953186,0.03241349756717682,-0.0274062417447567,0.03234932944178581,0.032116152346134186,-0.1264728456735611,0.03295975923538208,0.03161938488483429,-0.11349689960479736,0.03267255425453186,0.03221936896443367,0.22987507283687592,0.031927838921546936,0.0340956375002861,0.031876541674137115,0.03336818888783455,0.03225494548678398,0.00990269985049963,0.03341413661837578,0.03193805739283562,-0.13854683935642242,0.033893782645463943,0.032844725996255875,-0.00046467618085443974,0.032695841044187546,0.03183905780315399,-0.03616894781589508,0.03238941729068756,0.032134298235177994,0.02151491306722164,0.03392152860760689,0.03182360902428627,-0.10486853867769241,0.03415276110172272,0.032516177743673325,-0.017176540568470955,0.03325220197439194,0.03221401199698448,-0.03455054759979248,0.03429041802883148,0.03182931989431381,0.07644132524728775,0.03291995823383331,0.03126658499240875,-0.13649868965148926,0.032296307384967804,0.03189041465520859,-0.07051229476928711,0.03548969328403473,0.03159656748175621,0.05499831959605217,0.033304501324892044,0.03195735439658165,-0.19100619852542877,0.03302422910928726,0.03252338618040085,0.004457689821720123,0.033372316509485245,0.03195380046963692,-22.400897979736328
2,-0.027191173285245895,0.030732082203030586,0.03118550032377243,-0.18932470679283142,0.034557390958070755,0.032698530703783035,0.04837809130549431,0.032228320837020874,0.0316416434943676,-0.02491118386387825,0.033149320632219315,0.031960394233465195,0.002932634437456727,0.03376664221286774,0.03199867904186249,-0.033874429762363434,0.032211970537900925,0.03236648812890053,-0.02715510129928589,0.03255976364016533,0.03203660622239113,-0.16049927473068237,0.03458648920059204,0.03217203542590141,-0.04455212876200676,0.0328279584646225,0.03167223930358887,0.09881146252155304,0.03236310929059982,0.03263052552938461,-0.06239636614918709,0.033697519451379776,0.032279450446367264,-0.026451336219906807,0.03178836777806282,0.03197132796049118,-0.0807284340262413,0.03377404808998108,0.03176453709602356,-0.10794525593519211,0.032254450023174286,0.032312266528606415,0.20891965925693512,0.03172890096902847,0.03423713520169258,0.018949097022414207,0.03466029092669487,0.03237316757440567,0.04781187325716019,0.03344987705349922,0.03173113614320755,-0.07064657658338547,0.03467952087521553,0.03298395499587059,-0.0341666154563427,0.03306331858038902,0.03133820369839668,-0.08546645194292068,0.03290022909641266,0.03255344554781914,0.038634974509477615,0.032472193241119385,0.032467953860759735,-0.09586803615093231,0.03550456836819649,0.03219069540500641,0.021200312301516533,0.03279157727956772,0.03204948082566261,0.02388135902583599,0.034126561135053635,0.031986985355615616,0.008790102787315845,0.031231125816702843,0.03140837326645851,-0.14210732281208038,0.03284800425171852,0.03142739087343216,-0.12266252934932709,0.035122036933898926,0.03134668618440628,0.014708178117871284,0.0325387604534626,0.03191874548792839,-0.16248753666877747,0.03487981855869293,0.03305836766958237,0.009087116457521915,0.03353245556354523,0.031832363456487656,-19.031627655029297
3,-0.03997017815709114,0.030076835304498672,0.030672039836645126,-0.19948506355285645,0.03562035784125328,0.03279339522123337,0.146516352891922,0.032232560217380524,0.031070318073034286,-0.06803558766841888,0.03302369639277458,0.03224845603108406,-0.012953541241586208,0.03341468423604965,0.03192482516169548,-0.10257768630981445,0.03282088413834572,0.032371945679187775,0.0406346470117569,0.03203374519944191,0.03243118152022362,-0.1645861119031906,0.03528892993927002,0.03223786875605583,-0.033917780965566635,0.03195102512836456,0.03141389414668083,0.05392962694168091,0.03221388906240463,0.0326625257730484,-0.1865125149488449,0.03501144424080849,0.03290249779820442,0.051007479429244995,0.03094005025923252,0.0318438783288002,-0.03119896724820137,0.03364125266671181,0.031729355454444885,-0.07978606969118118,0.03243030235171318,0.031690485775470734,0.19346864521503448,0.030404172837734222,0.03419969603419304,0.05159192532300949,0.033880025148391724,0.032426200807094574,-0.023943839594721794,0.033329933881759644,0.03186488896608353,-0.10232020169496536,0.03570496290922165,0.032671328634023666,-0.04248031601309776,0.0325661264359951,0.03137926012277603,-0.12905289232730865,0.03335696831345558,0.032332099974155426,-0.00791850034147501,0.032874006778001785,0.03197958692908287,-0.027479682117700577,0.03462400659918785,0.032477520406246185,0.09281183034181595,0.03151454031467438,0.03232645243406296,0.05401493236422539,0.0336625911295414,0.031937431544065475,-0.006504980381578207,0.030679186806082726,0.031251098960638046,-0.3429725766181946,0.03588101640343666,0.034018464386463165,-0.19184452295303345,0.03654222562909126,0.03154148906469345,0.05043460428714752,0.032123878598213196,0.031790561974048615,-0.12239094823598862,0.03534618392586708,0.03312496095895767,0.009386318735778332,0.033535052090883255,0.03147009760141373,-16.34991455078125
4,0.03965086117386818,0.028753774240612984,0.03074113093316555,-0.18050888180732727,0.03636328876018524,0.032829754054546356,0.1727609783411026,0.030436670407652855,0.03099707141518593,-0.08743146806955338,0.03347477316856384,0.031993743032217026,-0.008957939222455025,0.032635319977998734,0.031665679067373276,-0.07500583678483963,0.03322707489132881,0.03240908682346344,0.0057726651430130005,0.03208460658788681,0.03188871592283249,-0.2159755378961563,0.035953957587480545,0.03234509751200676,-0.16055750846862793,0.03274130821228027,0.032046448439359665,0.07088986039161682,0.032463110983371735,0.03264298662543297,-0.18093709647655487,0.03586878255009651,0.033050671219825745,0.04389549046754837,0.030201446264982224,0.03186648711562157,-0.004611371085047722,0.03346530348062515,0.03155561536550522,-0.08618216961622238,0.032306671142578125,0.03153230622410774,0.2347460240125656,0.02750754915177822,0.0335407517850399,0.13868218660354614,0.03310235217213631,0.03290944546461105,-0.041598089039325714,0.032356731593608856,0.0314551517367363,-0.1696990728378296,0.03654664754867554,0.03297942131757736,-0.08810173720121384,0.03295748680830002,0.030774785205721855,-0.19732718169689178,0.03529242053627968,0.03256576880812645,0.04374660551548004,0.03283648565411568,0.031998928636312485,-0.012508942745625973,0.03398865833878517,0.03229624778032303,0.03329325094819069,0.03112618811428547,0.03252248466014862,0.055908121168613434,0.03218488767743111,0.03151305764913559,-0.051549166440963745,0.030249275267124176,0.030755434185266495,-0.2930601239204407,0.036820247769355774,0.03454553335905075,-0.28041401505470276,0.03753551468253136,0.03214408457279205,0.02532443217933178,0.03259934484958649,0.03171830251812935,-0.12107808142900467,0.03576931729912758,0.033103588968515396,0.0721273124217987,0.03307199850678444,0.031464215368032455,-17.210769653320312
5,-0.026190483942627907,0.028175538405776024,0.030524153262376785,-0.1802278459072113,0.036648716777563095,0.03289951756596565,0.17339086532592773,0.029776806011795998,0.03129400685429573,-0.17876583337783813,0.03313588351011276,0.03205364942550659,-0.08317255973815918,0.03347635269165039,0.03157695010304451,-0.051465585827827454,0.03398434445261955,0.03238856419920921,-0.020402075722813606,0.031538330018520355,0.03153839707374573,-0.2378816306591034,0.03561573848128319,0.03249436244368553,-0.20762023329734802,0.03365647420287132,0.03239947929978371,0.17132502794265747,0.03062114119529724,0.033141061663627625,-0.08883658796548843,0.034513622522354126,0.032758183777332306,0.07450184226036072,0.02859542891383171,0.0321744903922081,0.0028081596828997135,0.032847508788108826,0.03143155947327614,-0.04516731947660446,0.032630082219839096,0.031379424035549164,0.2886458933353424,0.025707028806209564,0.03414975851774216,0.14118123054504395,0.03313186764717102,0.032575272023677826,0.021191762760281563,0.03152402490377426,0.031308844685554504,-0.24102400243282318,0.037183888256549835,0.03332865238189697,-0.11279398202896118,0.03386479616165161,0.03053644485771656,-0.19106709957122803,0.03473275899887085,0.031820040196180344,-0.07599560916423798,0.03406492620706558,0.03241456672549248,-0.05133382976055145,0.03374051675200462,0.032471660524606705,0.036354899406433105,0.031595513224601746,0.032598696649074554,0.04864548146724701,0.031100556254386902,0.03143136203289032,-0.10865805298089981,0.03177998214960098,0.030761457979679108,-0.2870422899723053,0.03726888447999954,0.03476928174495697,-0.2609673738479614,0.03814876079559326,0.03213741257786751,0.0020531662739813328,0.032974664121866226,0.031713590025901794,-0.06766828149557114,0.036053240299224854,0.03307037055492401,0.057390760630369186,0.033643681555986404,0.03157307207584381,-17.761503219604492
6,0.04998892918229103,0.027218708768486977,0.030201023444533348,-0.09598709642887115,0.035689838230609894,0.03290371596813202,0.19769304990768433,0.02959677018225193,0.03112996555864811,-0.19128106534481049,0.03327380493283272,0.032134830951690674,-0.1954723745584488,0.03451947495341301,0.03162754699587822,0.1032688245177269,0.03247499838471413,0.03348204866051674,0.040810681879520416,0.03095274046063423,0.03174422308802605,-0.20611906051635742,0.03634973615407944,0.03260457515716553,-0.22183936834335327,0.0340786837041378,0.03264139965176582,0.21806491911411285,0.029311954975128174,0.03379451483488083,-0.16906805336475372,0.03480476886034012,0.03212378919124603,0.08281879127025604,0.028246065601706505,0.032227013260126114,-0.06378063559532166,0.03276779130101204,0.031037408858537674,-0.006966535933315754,0.032554030418395996,0.03128863498568535,0.24665746092796326,0.025380386039614677,0.0345730297267437,0.18268965184688568,0.03149152547121048,0.032854706048965454,0.13015231490135193,0.030991915613412857,0.03152468800544739,-0.31146183609962463,0.03864708170294762,0.034096043556928635,-0.153272345662117,0.03488331288099289,0.03061438351869583,-0.34753358364105225,0.036582596600055695,0.03348707780241966,-0.19118539988994598,0.03681645169854164,0.033192526549100876,-0.10055243223905563,0.03454204276204109,0.032541871070861816,0.010164757259190083,0.0318160280585289,0.0329156219959259,-0.03403285890817642,0.03097744658589363,0.03153324872255325,-0.12240107357501984,0.031651318073272705,0.030606351792812347,-0.21750935912132263,0.03778218477964401,0.034801825881004333,-0.2709045112133026,0.03852638229727745,0.03221699967980385,0.0021386181470006704,0.03355645015835762,0.0320151224732399,-0.08885536342859268,0.036740902811288834,0.03299340978264809,0.02746252715587616,0.03460100293159485,0.03136643394827843,-19.266695022583008
7,0.06478980928659439,0.02587309665977955,0.0298275426030159,-0.1117519661784172,0.03496761992573738,0.03263024613261223,0.25798410177230835,0.02847626991569996,0.03114241734147072,-0.21933527290821075,0.0343782976269722,0.03236299753189087,-0.16469870507717133,0.0350312739610672,0.031614918261766434,0.07845601439476013,0.03295919671654701,0.03274143859744072,0.04224422946572304,0.030465664342045784,0.0314529612660408,-0.11020611971616745,0.03593215346336365,0.03266685828566551,-0.24608609080314636,0.03532634675502777,0.0332474410533905,0.20152412354946136,0.027567988261580467,0.03393729776144028,-0.12953336536884308,0.034080978482961655,0.03228352218866348,0.05037899687886238,0.02816455438733101,0.032327257096767426,-0.08829549700021744,0.03215779364109039,0.031018858775496483,-0.007563677150756121,0.03296230360865593,0.030832530930638313,0.24381853640079498,0.02528076246380806,0.0345936045050621,0.1497596949338913,0.031779274344444275,0.03294989839196205,0.15787434577941895,0.028724806383252144,0.03093416430056095,-0.27902328968048096,0.03958980366587639,0.034410133957862854,-0.1134055107831955,0.03513180464506149,0.030806900933384895,-0.30983805656433105,0.0369698628783226,0.03420710936188698,-0.09563277661800385,0.037821393460035324,0.033359747380018234,-0.06789394468069077,0.03435054421424866,0.03245639055967331,-0.06854040175676346,0.03143980726599693,0.032561540603637695,0.02120375633239746,0.03199804201722145,0.03186555951833725,-0.13914570212364197,0.03165402263402939,0.03091762773692608,-0.26138514280319214,0.036769136786460876,0.03462938591837883,-0.3564589023590088,0.0382467545568943,0.03270084038376808,0.03751509264111519,0.03297669440507889,0.03205686807632446,-0.013134370557963848,0.0380270853638649,0.032903969287872314,-0.03095516934990883,0.033814530819654465,0.031538184732198715,-18.930601119995117
8,0.04780390486121178,0.025690462440252304,0.0295967198908329,-0.15909545123577118,0.034965693950653076,0.03261961415410042,0.21532127261161804,0.027973253279924393,0.031019743531942368,-0.2674638628959656,0.035344142466783524,0.032889239490032196,-0.1931028962135315,0.03516955301165581,0.031603578478097916,0.08016014844179153,0.03295198082923889,0.03232111409306526,0.030771801248192787,0.03014977276325226,0.03131842240691185,-0.13757503032684326,0.0363122932612896,0.03286430612206459,-0.328011155128479,0.03744637966156006,0.0340346023440361,0.25877517461776733,0.026231683790683746,0.03424970433115959,-0.13881969451904297,0.034867916256189346,0.03125115483999252,0.01412771176546812,0.02748638391494751,0.031684014946222305,-0.08251611888408661,0.032366130501031876,0.030798865482211113,0.10085568577051163,0.030448418110609055,0.031238414347171783,0.2017417997121811,0.02540428377687931,0.034657228738069534,0.08243002742528915,0.03165531903505325,0.03297148272395134,0.12703408300876617,0.0274959709495306,0.03060873970389366,-0.28289854526519775,0.04123132675886154,0.034768301993608475,-0.11765354126691818,0.035512130707502365,0.030756255611777306,-0.3706837594509125,0.03923752158880234,0.034874554723501205,-0.21115390956401825,0.040019456297159195,0.034169845283031464,-0.05145836994051933,0.033866435289382935,0.032251499593257904,-0.05057614669203758,0.031277336180210114,0.03248383849859238,0.04408867657184601,0.03110126592218876,0.031451255083084106,-0.1989273577928543,0.03324465453624725,0.031779590994119644,-0.20450782775878906,0.0361713171005249,0.03457537665963173,-0.351597398519516,0.038863591849803925,0.03267459571361542,0.07662272453308105,0.032427698373794556,0.03207359462976456,0.04179557040333748,0.037186313420534134,0.032607585191726685,-0.1298767775297165,0.035375528037548065,0.03213473781943321,-19.973119735717773
9,-0.02234506420791149,0.02503380924463272,0.02973492071032524,-0.12044442445039749,0.034967221319675446,0.03253626823425293,0.21521790325641632,0.025979235768318176,0.030966542661190033,-0.18560177087783813,0.03542418032884598,0.033049967139959335,-0.1627357006072998,0.03439844399690628,0.03165006265044212,0.07486336678266525,0.034135639667510986,0.03241061046719551,0.059477224946022034,0.03065052255988121,0.031198743730783463,-0.13962353765964508,0.03386884927749634,0.03221011534333229,-0.3066030740737915,0.03751594200730324,0.03456977754831314,0.23663149774074554,0.02417466603219509,0.03451264649629593,-0.1584613025188446,0.034494753926992416,0.03146646171808243,0.010792613960802555,0.027369016781449318,0.03147484362125397,-0.001841160119511187,0.03240589052438736,0.030924832448363304,0.07422405481338501,0.02801830880343914,0.031011048704385757,0.150943785905838,0.0243090633302927,0.03471110016107559,0.13099060952663422,0.030448803678154945,0.032792747020721436,0.1407923400402069,0.025771217420697212,0.030168931931257248,-0.2910957634449005,0.041874829679727554,0.03490496426820755,-0.08047951012849808,0.03619186207652092,0.030800363048911095,-0.31054607033729553,0.041094593703746796,0.03483392670750618,-0.2393294721841812,0.03906039148569107,0.03459997475147247,-0.03214100003242493,0.03372177481651306,0.03228496387600899,-0.024664636701345444,0.03095967508852482,0.03265117481350899,0.08952557295560837,0.030899418517947197,0.03155694901943207,-0.09583823382854462,0.032607197761535645,0.03167387470602989,-0.20697155594825745,0.03623581305146217,0.03460448607802391,-0.36075642704963684,0.040014274418354034,0.0328524075448513,0.019028451293706894,0.03145701065659523,0.03140288218855858,-0.020053083077073097,0.03449748456478119,0.03251688927412033,-0.03680315613746643,0.037343285977840424,0.032331474125385284,-20.810260772705078
